tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm
39,330,20,12,0.2572,0.0197,197.6620,124.7990,912.4895,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0086,3.9989,0.0371,70.0153,0.6342,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1309,84.9826,0.0000,0.0000
40,331,20,12,0.2608,0.0197,195.7132,124.7298,949.6931,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0087,3.9981,0.0387,69.9970,0.6763,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1292,84.1447,0.0000,0.0000
41,332,20,12,0.2641,0.0197,195.6610,124.6602,997.1816,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000,0.0090,3.9986,0.0393,69.9934,0.7105,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1292,84.1223,0.0000,0.0000
42,333,20,12,0.2675,0.0197,195.6101,124.5924,1028.9401,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0090,3.9985,0.0392,69.9982,0.7149,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1292,84.1004,0.0000,0.0000
43,333,20,12,0.2710,0.0197,195.5542,124.5178,1078.9109,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0092,3.9987,0.0393,70.0061,0.7291,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1292,84.0763,0.0000,0.0000
44,333,20,12,0.2746,0.0197,195.4949,124.4387,1115.9050,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0092,3.9987,0.0393,70.0061,0.7291,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1292,84.0508,0.0000,0.0000
45,333,20,12,0.2783,0.0197,195.4354,124.3594,1153.0859,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0092,3.9987,0.0393,70.0061,0.7291,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1292,84.0253,0.0000,0.0000
46,334,20,12,0.2819,0.0197,195.3793,124.2846,1188.1952,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0094,3.9984,0.0396,70.0030,0.7302,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1292,84.0011,0.0000,0.0000
47,334,20,12,0.2855,0.0197,195.3261,124.2136,1221.4551,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0094,3.9984,0.0396,70.0030,0.7302,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1292,83.9783,0.0000,0.0000
48,334,20,12,0.2891,0.0197,204.5477,124.1511,1280.8105,11.9978,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0000,0.0095,3.9983,0.0402,70.0062,0.7314,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,5.4629,1.4789,0.1466,88.3557,0.0000,1.0480
49,334,20,12,0.2925,0.0197,204.5050,124.0894,1309.7479,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0095,3.9983,0.0402,70.0062,0.7314,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1466,88.3358,0.0000,0.0000
50,333,20,12,0.2959,0.0196,202.3854,124.0103,1349.0295,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000,0.0095,3.9983,0.0403,70.0062,0.7325,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1449,87.0133,0.4104,0.0000
51,334,20,12,0.2990,0.0196,202.3360,123.9444,1385.6530,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0098,3.9978,0.0413,70.0142,0.7458,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1449,86.9921,0.0000,0.0000
52,336,20,12,0.3023,0.0196,202.2879,123.8803,1421.4296,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0099,3.9986,0.0426,70.0271,0.7634,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1449,86.9714,0.0000,0.0000
53,336,20,12,0.3055,0.0196,202.2350,123.8097,1460.8440,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0099,3.9986,0.0426,70.0271,0.7634,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1449,86.9487,0.0000,0.0000
54,336,20,12,0.3089,0.0196,202.1788,123.7349,1502.5240,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0099,3.9986,0.0426,70.0271,0.7634,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1449,86.9245,0.0000,0.0000
55,336,20,12,0.3125,0.0196,202.1227,123.6599,1544.4071,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0099,3.9986,0.0426,70.0271,0.7634,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1449,86.9004,0.0000,0.0000
56,338,20,12,0.3159,0.0196,202.0695,123.5891,1583.9724,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0100,3.9987,0.0449,70.0192,0.7682,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1449,86.8775,0.0000,0.0000
57,338,20,12,0.3192,0.0196,202.0192,123.5221,1636.4663,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000,0.0102,3.9985,0.0450,70.0218,0.7696,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1449,86.8559,0.0000,0.0000
58,338,20,12,0.3226,0.0196,201.9749,123.4629,1669.5352,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0102,3.9985,0.0450,70.0218,0.7696,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1449,86.8368,0.0000,0.0000
59,338,20,12,0.3259,0.0196,201.9311,123.4046,1702.1284,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0102,3.9985,0.0450,70.0218,0.7696,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1449,86.8180,0.0000,0.0000
60,338,20,12,0.3291,0.0196,199.7442,123.3430,1743.5552,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0105,3.9979,0.0461,70.0154,0.7789,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1432,85.8778,0.0000,0.0000
61,339,20,12,0.3321,0.0196,199.6975,123.2807,1784.0873,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0106,3.9983,0.0465,70.0234,0.7915,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1432,85.8577,0.0000,0.0000
62,340,20,12,0.3351,0.0196,199.6519,123.2200,1823.6587,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0106,3.9988,0.0476,70.0166,0.8001,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1432,85.8381,0.0000,0.0000
63,340,20,12,0.3382,0.0196,199.6019,123.1533,1867.2792,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0106,3.9988,0.0476,70.0166,0.8001,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1432,85.8166,0.0000,0.0000
64,341,20,12,0.3414,0.0195,199.5488,123.0825,1913.3992,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0108,3.9988,0.0475,70.0098,0.8088,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1432,85.7938,0.0000,0.0000
65,343,20,12,0.3448,0.0195,199.4957,123.0116,1959.7372,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0112,3.9990,0.0475,70.0027,0.8118,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1432,85.7709,0.0000,0.0000
66,344,20,12,0.3480,0.0195,199.4454,122.9446,2003.5231,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,3.9994,0.0481,70.0125,0.8307,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1432,85.7493,0.0000,0.0000
67,344,20,12,0.3512,0.0195,199.3979,122.8812,2045.0153,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,3.9994,0.0481,70.0125,0.8307,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1432,85.7289,0.0000,0.0000
68,344,20,12,0.3544,0.0195,199.3559,122.8253,2096.5991,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,3.9992,0.0483,70.0076,0.8358,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1432,85.7108,0.0000,0.0000
69,346,20,12,0.3574,0.0195,199.3145,122.7701,2132.6592,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0117,3.9995,0.0488,70.0066,0.8475,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1432,85.6930,0.0000,0.0000
70,347,20,12,0.3605,0.0195,197.0181,122.7120,2160.9751,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0117,3.9995,0.0488,70.0093,0.8478,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1415,84.7057,0.0000,0.0000
71,347,20,12,0.3633,0.0195,196.9739,122.6531,2205.1919,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0117,3.9995,0.0488,70.0093,0.8478,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1415,84.6867,0.0000,0.0000
72,350,20,12,0.3662,0.0195,196.9308,122.5957,2248.3147,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0119,3.9997,0.0503,70.0121,0.8766,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1415,84.6682,0.0000,0.0000
73,350,20,12,0.3691,0.0195,196.8835,122.5326,2295.9053,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0119,3.9997,0.0503,70.0121,0.8766,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1415,84.6479,0.0000,0.0000
74,350,20,12,0.3721,0.0195,235.7172,122.4656,2346.2336,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0119,3.9997,0.0503,70.0121,0.8766,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,30.5595,10.9210,0.3102,107.6001,0.0000,7.4171
75,350,20,12,0.3753,0.0195,235.6911,122.3986,2396.7664,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0119,3.9997,0.0503,70.0121,0.8766,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.3102,107.5784,0.0000,0.0000
76,351,20,12,0.3783,0.0195,235.6672,122.3352,2444.5432,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0119,3.9999,0.0504,70.0134,0.8757,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.3102,107.5580,0.0000,0.0000
77,351,20,12,0.3813,0.0195,235.6443,122.2752,2489.8088,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0119,3.9999,0.0504,70.0134,0.8757,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.3102,107.5387,0.0000,0.0000
78,351,20,12,0.3844,0.0194,235.6250,122.2223,2529.7178,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0119,3.9999,0.0504,70.0134,0.8757,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.3102,107.5216,0.0000,0.0000
79,355,20,12,0.3873,0.0194,235.6064,122.1701,2569.0645,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0119,3.9990,0.0515,69.9986,0.8924,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.3102,107.5048,0.0000,0.0000
80,355,20,12,0.3902,0.0194,233.2274,121.9085,2596.6360,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0119,3.9990,0.0515,69.9986,0.8924,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.3056,100.2735,6.2023,0.0000
81,355,20,12,0.3928,0.0194,233.1856,121.8527,2644.3035,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0119,3.9990,0.0515,69.9986,0.8924,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.3056,100.2555,0.0000,0.0000
82,356,20,12,0.3955,0.0194,233.1448,121.7984,2690.8147,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0121,3.9992,0.0516,70.0059,0.9018,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.3056,100.2380,0.0000,0.0000
83,357,20,12,0.3983,0.0194,233.1000,121.7387,2742.1458,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0123,3.9987,0.0525,70.0052,0.9006,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.3056,100.2188,0.0000,0.0000
84,358,20,12,0.4011,0.0194,233.0525,121.6753,2796.4521,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0123,3.9984,0.0527,69.9963,0.9149,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.3056,100.1983,0.0000,0.0000
