tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm
79,334,20,12,0.3829,0.0196,192.7283,122.1618,1025.0573,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0117,4.0024,0.0493,69.9993,0.7399,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,102.2983,0.0000,0.0000
80,335,20,12,0.3861,0.0196,190.3365,122.0986,1035.1466,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0117,4.0018,0.0503,70.0043,0.7446,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,101.0288,0.0000,0.0000
81,336,20,12,0.3891,0.0196,190.2861,122.0315,1052.4420,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0003,0.0119,4.0015,0.0506,70.0142,0.7649,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,101.0021,0.0000,0.0000
82,336,20,12,0.3921,0.0196,190.2424,121.9732,1067.7031,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0003,0.0119,4.0015,0.0506,70.0142,0.7649,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,100.9789,0.0000,0.0000
83,337,20,12,0.3951,0.0196,190.2028,121.9204,1081.4089,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0121,4.0018,0.0509,70.0105,0.7668,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,100.9578,0.0000,0.0000
84,339,20,12,0.3977,0.0196,190.1638,121.8683,1109.9866,11.9912,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0003,0.0122,4.0022,0.0520,70.0161,0.7701,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,100.9371,0.0000,0.0000
85,339,20,12,0.4003,0.0196,190.1259,121.8178,1138.1614,11.9912,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0001,0.0125,4.0027,0.0527,70.0148,0.7705,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,100.9170,0.0000,0.0000
86,339,20,12,0.4028,0.0196,190.0816,121.7587,1153.6252,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0125,4.0027,0.0527,70.0148,0.7705,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,100.8935,0.0000,0.0000
87,340,20,12,0.4054,0.0196,190.0424,121.7065,1167.2479,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0126,4.0027,0.0527,70.0178,0.7714,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,100.8727,0.0000,0.0000
88,340,20,12,0.4080,0.0196,189.9989,121.6485,1182.3276,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0126,4.0027,0.0527,70.0178,0.7714,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,100.8496,0.0000,0.0000
89,340,20,12,0.4106,0.0196,189.9545,121.5892,1197.4681,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0126,4.0027,0.0527,70.0178,0.7714,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,100.8260,0.0000,0.0000
90,340,20,12,0.4136,0.0196,187.4670,121.5296,1208.0234,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0126,4.0027,0.0527,70.0178,0.7714,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,99.5057,0.0000,0.0000
91,340,20,12,0.4165,0.0196,187.4192,121.4659,1226.4923,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0126,4.0027,0.0527,70.0178,0.7714,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,99.4803,0.0000,0.0000
92,340,20,12,0.4194,0.0196,210.4973,121.4107,1242.8035,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0126,4.0027,0.0527,70.0178,0.7714,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,13.9169,1.5483,0.0000,112.6463,0.0000,0.7290
93,340,20,12,0.4222,0.0195,210.4619,121.3608,1257.4667,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0126,4.0027,0.0527,70.0178,0.7714,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,112.6264,0.0000,0.0000
94,340,20,12,0.4247,0.0195,210.4269,121.3115,1271.9762,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0126,4.0027,0.0527,70.0178,0.7714,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,112.6068,0.0000,0.0000
95,341,20,12,0.4271,0.0195,210.3929,121.2635,1286.0431,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0126,4.0033,0.0536,70.0238,0.7781,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,112.5877,0.0000,0.0000
96,341,20,12,0.4296,0.0195,210.3535,121.2076,1302.5649,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0126,4.0033,0.0536,70.0238,0.7781,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,112.5655,0.0000,0.0000
97,342,20,12,0.4321,0.0195,210.3188,121.1582,1317.1339,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0127,4.0039,0.0545,70.0195,0.7810,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,112.5458,0.0000,0.0000
98,342,20,12,0.4345,0.0195,210.2788,121.1033,1333.2610,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0127,4.0039,0.0545,70.0195,0.7810,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,112.5240,0.0000,0.0000
99,342,20,12,0.4370,0.0195,254.9083,121.0471,1349.4543,11.9912,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0127,4.0039,0.0545,70.0195,0.7810,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,33.9385,6.5698,0.0000,142.9591,0.0000,3.4810
100,342,20,12,0.4399,0.0195,252.2268,120.7871,1358.3159,14.3377,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0127,4.0039,0.0545,70.0195,0.7810,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,133.8796,7.6244,0.0000
