hunter.kill_energy,hunter.hunt_cost,seed,no_extinction_pass,no_extinction_value,no_extinction_margin,max_10x_pass,max_10x_value,max_10x_margin,grazer_cycle_pass,grazer_cycle_value,grazer_cycle_margin,fertility_band_pass,fertility_band_value,fertility_band_margin,grass_band_pass,grass_band_value,grass_band_margin,tree_growth_pass,tree_growth_value,tree_growth_margin,mature_trees_10k_pass,mature_trees_10k_value,mature_trees_10k_margin,animals_10k_pass,animals_10k_value,animals_10k_margin,first_extinction_tick,first_extinction_species,first_extinction_dominant_cause,grazer_peaks,hunter_extinction_tick,hunter_immigrants,pp_lag,pp_corr,pp_undefined
50,1.2,3,false,0,-1.000000,true,531,0.822408,true,15238,9.158667,true,210.5637969970703,0.042892,true,0.8801000118255615,0.073579,true,312,16.333333,true,95,1.714286,true,11,4.500000,14169,hunters,starved,11,14169,0,,,hunters starved
50,1.2,42,false,0,-1.000000,true,64,0.822222,true,17598,10.732000,true,210.9539031982422,0.041119,true,0.8733000159263611,0.080737,true,342,18.000000,true,51,0.457143,true,3,0.500000,14542,hunters,starved,11,14542,0,,,hunters starved
50,1.3,1,false,0,-1.000000,true,118,0.652941,false,875,-0.416667,false,227.20249938964844,-0.032739,true,0.8823999762535095,0.071158,true,381,20.166667,true,112,2.200000,false,0,-1.000000,7896,grazers,eaten,2,9123,0,,,grazers eaten
50,1.3,2,false,0,-1.000000,true,54,0.845714,true,17831,10.887333,true,212.84759521484375,0.032511,true,0.8795999884605408,0.074105,true,378,20.000000,true,93,1.657143,true,9,3.500000,14199,hunters,old_age,9,14199,0,,,hunters old_age
50,1.3,3,false,0,-1.000000,true,520,0.834395,true,17729,10.819333,true,213.95150756835938,0.027493,true,0.8795999884605408,0.074105,true,388,20.555556,true,86,1.457143,true,7,2.500000,13855,hunters,starved,12,13855,0,,,hunters starved
50,1.3,42,false,0,-1.000000,true,61,0.830556,true,17407,10.604667,true,211.5435028076172,0.038439,true,0.8795999884605408,0.074105,true,232,11.888889,true,40,0.142857,false,0,-1.000000,9783,hunters,starved,7,9783,0,,,hunters starved
50,1.4,1,false,0,-1.000000,true,103,0.697059,false,0,-1.000000,false,224.55990600585938,-0.020727,true,0.8817999958992004,0.071789,true,380,20.111111,true,128,2.657143,false,0,-1.000000,7147,grazers,eaten,1,8400,0,,,grazers eaten
50,1.4,2,true,1,0.000000,true,558,0.839655,true,16290,9.860000,true,209.89779663085938,0.045919,true,0.8797000050544739,0.074000,true,340,17.888889,true,98,1.800000,true,3,0.500000,,,,12,,0,-2000,0.6599,
50,1.4,3,false,0,-1.000000,true,520,0.845238,true,17310,10.540000,true,209.82730102539063,0.046240,true,0.8819000124931335,0.071684,true,337,17.722222,true,118,2.371429,false,1,-0.500000,12049,hunters,starved,11,12049,0,,,hunters starved
50,1.4,42,false,0,-1.000000,true,70,0.805556,true,17573,10.715333,true,211.1768035888672,0.040105,true,0.8784000277519226,0.075368,true,205,10.388889,true,82,1.342857,true,2,0.000000,11202,hunters,starved,14,11202,0,,,hunters starved
50,1.5,1,true,3,2.000000,true,101,0.702941,true,14859,8.906000,true,211.50909423828125,0.038595,true,0.8812999725341797,0.072316,true,338,17.777778,true,107,2.057143,true,23,10.500000,,,,9,,0,2000,-0.3023,
50,1.5,2,false,0,-1.000000,true,537,0.861954,true,17518,10.678667,true,210.2873992919922,0.044148,true,0.8802000284194946,0.073474,true,401,21.277778,true,116,2.314286,false,0,-1.000000,7716,hunters,starved,7,7716,0,,,hunters starved
50,1.5,3,false,0,-1.000000,true,554,0.824684,true,17785,10.856667,true,217.34719848632813,0.012058,true,0.8780999779701233,0.075684,true,302,15.777778,true,95,1.714286,false,1,-0.500000,13865,hunters,starved,9,13865,0,,,hunters starved
50,1.5,42,false,0,-1.000000,true,61,0.830556,true,17581,10.720667,true,210.01719665527344,0.045376,true,0.8777999877929688,0.076000,true,229,11.722222,true,59,0.685714,true,3,0.500000,10341,hunters,starved,8,10341,0,,,hunters starved
60,0.5,1,false,0,-1.000000,true,126,0.629412,false,1421,-0.052667,false,222.77850341796875,-0.012630,true,0.8822000026702881,0.071368,true,287,14.944444,true,83,1.371429,false,0,-1.000000,7167,grazers,eaten,2,8445,0,,,grazers eaten
60,0.5,2,false,0,-1.000000,true,109,0.688571,true,3145,1.096667,false,220.07530212402344,-0.000342,true,0.8815000057220459,0.072105,true,292,15.222222,true,68,0.942857,true,68,33.000000,12964,grazers,eaten,5,14146,0,,,grazers eaten
60,0.5,3,false,0,-1.000000,true,104,0.684848,false,0,-1.000000,false,220.7801971435547,-0.003546,true,0.8805999755859375,0.073053,true,367,19.388889,true,85,1.428571,false,0,-1.000000,7269,grazers,eaten,1,8524,0,,,grazers eaten
60,0.5,42,true,36,35.000000,true,83,0.769444,true,16080,9.720000,true,212.92080688476563,0.032178,true,0.879800021648407,0.073895,true,269,13.944444,true,51,0.457143,true,53,25.500000,,,,10,,0,2000,-0.1340,
60,0.6,1,false,0,-1.000000,true,125,0.632353,false,1241,-0.172667,false,222.3612060546875,-0.010733,true,0.8805999755859375,0.073053,true,346,18.222222,true,116,2.314286,false,0,-1.000000,7659,grazers,eaten,2,8883,0,,,grazers eaten
60,0.6,2,true,32,31.000000,true,70,0.800000,true,15338,9.225333,true,214.931396484375,0.023039,true,0.8805999755859375,0.073053,true,361,19.055556,true,111,2.171429,true,52,25.000000,,,,11,,0,2000,0.0221,
60,0.6,3,false,0,-1.000000,true,106,0.678788,true,2808,0.872000,false,222.7332000732422,-0.012424,true,0.8792999982833862,0.074421,true,383,20.277778,true,96,1.742857,false,0,-1.000000,7166,grazers,eaten,2,8443,0,,,grazers eaten
60,0.6,42,true,36,35.000000,true,73,0.797222,true,16294,9.862667,true,210.79519653320313,0.041840,true,0.8801000118255615,0.073579,true,236,12.111111,true,52,0.485714,true,54,26.000000,,,,10,,0,2000,0.3825,
60,0.7,1,false,0,-1.000000,true,127,0.626471,false,0,-1.000000,false,226.27569580078125,-0.028526,true,0.8817999958992004,0.071789,true,336,17.666667,true,118,2.371429,false,0,-1.000000,7525,grazers,eaten,1,8797,0,,,grazers eaten
60,0.7,2,false,0,-1.000000,true,106,0.697143,true,2445,0.630000,false,221.4709930419922,-0.006686,true,0.8788999915122986,0.074842,true,409,21.722222,true,95,1.714286,false,0,-1.000000,9177,grazers,eaten,3,10407,0,,,grazers eaten
60,0.7,3,false,0,-1.000000,true,93,0.718182,false,721,-0.519333,false,220.49830627441406,-0.002265,true,0.879800021648407,0.073895,true,370,19.555556,true,103,1.942857,false,0,-1.000000,7731,grazers,eaten,2,8967,0,,,grazers eaten
60,0.7,42,false,0,-1.000000,true,84,0.766667,true,11762,6.841333,false,221.09519958496094,-0.004978,true,0.8774999976158142,0.076316,true,277,14.388889,true,38,0.085714,true,57,27.500000,16024,grazers,eaten,6,17251,0,,,grazers eaten
60,0.8,1,false,0,-1.000000,true,127,0.626471,false,1257,-0.162000,false,223.35719299316406,-0.015260,true,0.8816999793052673,0.071895,true,402,21.333333,true,114,2.257143,false,0,-1.000000,7110,grazers,eaten,2,8395,0,,,grazers eaten
60,0.8,2,true,1,0.000000,true,72,0.794286,true,14168,8.445333,true,212.78880310058594,0.032778,true,0.8798999786376953,0.073789,true,341,17.944444,true,87,1.485714,true,33,15.500000,,,,8,,0,2000,-0.5330,
60,0.8,3,false,0,-1.000000,true,83,0.748485,false,0,-1.000000,false,222.1248016357422,-0.009658,true,0.8805000185966492,0.073158,true,319,16.722222,true,100,1.857143,false,0,-1.000000,8509,grazers,eaten,1,9687,0,,,grazers eaten
60,0.8,42,false,0,-1.000000,true,91,0.747222,true,4524,2.016000,false,220.7073974609375,-0.003215,true,0.8794999718666077,0.074211,true,274,14.222222,true,45,0.285714,false,0,-1.000000,8776,grazers,eaten,2,9995,0,,,grazers eaten
60,0.9,1,false,0,-1.000000,true,121,0.644118,false,0,-1.000000,false,221.27139282226563,-0.005779,true,0.8801000118255615,0.073579,true,349,18.388889,true,91,1.600000,false,0,-1.000000,6976,grazers,eaten,1,8279,0,,,grazers eaten
60,0.9,2,true,5,4.000000,true,81,0.768571,true,15561,9.374000,true,214.1013946533203,0.026812,true,0.8802000284194946,0.073474,true,429,22.833333,true,124,2.542857,true,47,22.500000,,,,9,,0,2000,0.0059,
60,0.9,3,false,0,-1.000000,true,73,0.778788,true,16881,10.254000,true,212.75390625,0.032937,true,0.8804000020027161,0.073263,true,353,18.611111,true,98,1.800000,true,37,17.500000,15865,hunters,starved,8,15865,0,,,hunters starved
60,0.9,42,true,1,0.000000,true,66,0.816667,true,17106,10.404000,true,211.2030029296875,0.039986,true,0.8808000087738037,0.072842,true,371,19.611111,true,93,1.657143,true,31,14.500000,,,,12,,0,1650,-0.5262,
