hunter.kill_energy,hunter.hunt_cost,seed,no_extinction_pass,no_extinction_value,no_extinction_margin,max_10x_pass,max_10x_value,max_10x_margin,grazer_cycle_pass,grazer_cycle_value,grazer_cycle_margin,fertility_band_pass,fertility_band_value,fertility_band_margin,grass_band_pass,grass_band_value,grass_band_margin,tree_growth_pass,tree_growth_value,tree_growth_margin,mature_trees_10k_pass,mature_trees_10k_value,mature_trees_10k_margin,animals_10k_pass,animals_10k_value,animals_10k_margin,first_extinction_tick,first_extinction_species,first_extinction_dominant_cause,grazer_peaks,hunter_extinction_tick,hunter_immigrants,pp_lag,pp_corr,pp_undefined
80,1,2,false,0,-1.000000,true,0,0.000000,false,0,-1.000000,false,228.95899963378906,-0.040723,true,0.9002000093460083,0.052421,true,336,17.666667,true,74,1.114286,false,0,-1.000000,1961,grazers,eaten,0,3236,0,,,grazers eaten
80,1,3,false,0,-1.000000,true,0,0.000000,false,0,-1.000000,false,232.14019775390625,-0.055183,true,0.9006999731063843,0.051895,true,340,17.888889,true,100,1.857143,false,0,-1.000000,1985,grazers,eaten,0,3284,0,,,grazers eaten
80,1,42,false,0,-1.000000,true,0,0.000000,false,0,-1.000000,false,228.8538055419922,-0.040245,true,0.9014999866485596,0.051053,true,252,13.000000,true,60,0.714286,false,0,-1.000000,1783,grazers,eaten,0,3070,0,,,grazers eaten
80,1.5,1,false,0,-1.000000,true,0,0.000000,false,0,-1.000000,false,229.43409729003906,-0.042882,true,0.9018999934196472,0.050632,true,399,21.166667,true,141,3.028571,false,0,-1.000000,1793,grazers,eaten,0,3081,0,,,grazers eaten
80,1.5,2,false,0,-1.000000,true,0,0.000000,false,0,-1.000000,false,227.15640258789063,-0.032529,true,0.9021999835968018,0.050316,true,378,20.000000,true,108,2.085714,false,0,-1.000000,1860,grazers,eaten,0,3116,0,,,grazers eaten
80,1.5,3,false,0,-1.000000,true,0,0.000000,false,0,-1.000000,false,226.70599365234375,-0.030482,true,0.8988000154495239,0.053895,true,425,22.611111,true,95,1.714286,false,0,-1.000000,1912,grazers,eaten,0,3220,0,,,grazers eaten
80,1.5,42,false,0,-1.000000,true,0,0.000000,false,0,-1.000000,false,224.98910522460938,-0.022678,true,0.9032999873161316,0.049158,true,226,11.555556,false,30,-0.142857,false,0,-1.000000,1650,grazers,eaten,0,2923,0,,,grazers eaten
80,2,1,false,0,-1.000000,true,0,0.000000,false,0,-1.000000,false,223.9123992919922,-0.017784,true,0.9016000032424927,0.050947,true,334,17.555556,true,105,2.000000,false,0,-1.000000,1937,grazers,eaten,0,3202,0,,,grazers eaten
80,2,2,false,0,-1.000000,true,0,0.000000,false,0,-1.000000,false,226.45449829101563,-0.029339,true,0.902999997138977,0.049474,true,375,19.833333,true,98,1.800000,false,0,-1.000000,1785,grazers,eaten,0,3155,0,,,grazers eaten
80,2,3,false,0,-1.000000,true,0,0.000000,false,0,-1.000000,false,223.6580047607422,-0.016627,true,0.9023000001907349,0.050211,true,316,16.555556,true,84,1.400000,false,0,-1.000000,1721,grazers,eaten,0,3005,0,,,grazers eaten
80,2,42,false,0,-1.000000,true,0,0.000000,false,0,-1.000000,false,227.0290985107422,-0.031950,true,0.9010999798774719,0.051474,true,256,13.222222,true,74,1.114286,false,0,-1.000000,1783,grazers,eaten,0,3033,0,,,grazers eaten
