tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm
13,313,20,12,0.1555,0.0199,143.7191,126.8673,280.1042,11.9978,0,0,2,0,0,0,0,0,0,0,0,0,0,0.9997,0.0076,4.0015,0.0268,70.0001,0.4644,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,64.9562,0.0000,0.0000
14,314,20,12,0.1597,0.0199,143.6548,126.7814,300.6595,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0078,4.0020,0.0282,70.0005,0.4637,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,64.9271,0.0000,0.0000
15,317,20,12,0.1638,0.0199,147.0530,126.7015,319.8005,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0084,4.0028,0.0294,69.9994,0.4624,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,2.0431,0.5389,0.0000,66.4769,0.0000,0.4662
16,318,20,12,0.1678,0.0199,146.9928,126.6213,338.9825,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0084,4.0032,0.0303,70.0000,0.4618,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,66.4497,0.0000,0.0000
17,321,20,12,0.1720,0.0199,158.2483,126.5403,358.4366,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0085,4.0033,0.0316,69.9825,0.5016,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,6.7506,1.7875,0.0000,71.6127,0.0000,1.5602
18,322,20,12,0.1762,0.0199,158.1860,126.4561,393.6511,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9996,0.0090,4.0032,0.0347,69.9684,0.5353,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.5841,0.0000,0.0000
19,323,20,12,0.1801,0.0199,158.1251,126.3744,413.1685,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0090,4.0033,0.0347,69.9727,0.5401,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.5564,0.0000,0.0000
20,324,20,12,0.1845,0.0199,157.1991,126.2808,433.1367,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0090,4.0029,0.0352,69.9767,0.5441,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.4638,0.1227,0.0000,71.0457,0.1026,0.1072
21,324,20,12,0.1884,0.0198,157.1394,126.2013,458.5396,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0090,4.0029,0.0352,69.9767,0.5441,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.0187,0.0000,0.0000
22,324,20,12,0.1925,0.0198,157.0788,126.1204,484.2470,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0090,4.0029,0.0352,69.9767,0.5441,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,70.9913,0.0000,0.0000
23,326,20,12,0.1963,0.0198,157.0208,126.0431,508.9191,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0093,4.0035,0.0359,69.9834,0.5655,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,70.9651,0.0000,0.0000
24,327,20,12,0.2002,0.0198,174.4525,125.9619,534.8287,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0093,4.0037,0.0362,69.9819,0.5652,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,10.5187,2.8065,0.0000,79.0329,0.0000,2.4234
25,330,20,12,0.2042,0.0198,174.3959,125.8863,558.9498,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0095,4.0029,0.0379,69.9768,0.5833,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,79.0073,0.0000,0.0000
26,330,20,12,0.2079,0.0198,174.3393,125.8105,583.1352,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0095,4.0029,0.0379,69.9768,0.5833,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,78.9816,0.0000,0.0000
27,330,20,12,0.2119,0.0198,174.2821,125.7338,607.6583,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0095,4.0029,0.0379,69.9768,0.5833,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,78.9556,0.0000,0.0000
28,332,20,12,0.2158,0.0198,174.2232,125.6542,633.1362,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0097,4.0034,0.0392,69.9776,0.5892,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,78.9286,0.0000,0.0000
29,334,20,12,0.2196,0.0198,174.1660,125.5770,657.7210,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0099,4.0033,0.0408,69.9955,0.6314,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,78.9024,0.0000,0.0000
30,334,20,12,0.2237,0.0198,180.8097,125.4831,682.0182,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0099,4.0033,0.0408,69.9955,0.6314,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,5.0785,1.3670,0.0000,81.7165,0.2644,1.1737
31,335,20,12,0.2274,0.0198,180.7533,125.4078,712.3936,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0099,4.0032,0.0407,70.0032,0.6459,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,81.6910,0.0000,0.0000
32,335,20,12,0.2313,0.0198,180.6959,125.3313,743.1224,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0099,4.0032,0.0407,70.0032,0.6459,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,81.6650,0.0000,0.0000
33,335,20,12,0.2349,0.0198,180.6411,125.2582,787.6447,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0102,4.0028,0.0417,69.9978,0.6534,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,81.6403,0.0000,0.0000
34,336,20,12,0.2386,0.0198,180.5835,125.1814,818.6327,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0104,4.0024,0.0421,69.9930,0.6582,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,81.6142,0.0000,0.0000
35,336,20,12,0.2423,0.0197,180.5298,125.1099,847.4802,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0104,4.0024,0.0421,69.9930,0.6582,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,81.5900,0.0000,0.0000
36,336,20,12,0.2459,0.0197,198.9871,125.0382,876.3936,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0104,4.0024,0.0421,69.9930,0.6582,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,11.3614,3.0457,0.0000,90.3090,0.0000,2.6181
37,338,20,12,0.2496,0.0197,198.9336,124.9657,905.7144,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0104,4.0027,0.0422,69.9882,0.6817,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,90.2844,0.0000,0.0000
38,339,20,12,0.2533,0.0197,198.8784,124.8904,936.1735,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0105,4.0027,0.0422,69.9859,0.6820,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,90.2589,0.0000,0.0000
39,340,20,12,0.2569,0.0197,198.8248,124.8173,965.5835,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0107,4.0023,0.0427,69.9803,0.6889,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,90.2341,0.0000,0.0000
40,340,20,12,0.2608,0.0197,196.8689,124.7247,993.5135,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0107,4.0023,0.0427,69.9803,0.6889,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,88.9744,0.3752,0.0000
41,341,20,12,0.2643,0.0197,206.1160,124.6535,1028.5859,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0109,4.0021,0.0429,69.9894,0.7082,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,5.7991,1.5353,0.0000,93.4167,0.0000,1.3327
42,340,20,12,0.2680,0.0197,206.0641,124.5812,1079.0814,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0109,4.0021,0.0429,69.9894,0.7093,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,93.3922,0.0000,0.0000
43,341,20,12,0.2714,0.0197,220.2926,124.5120,1113.1801,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0111,4.0016,0.0441,69.9867,0.7100,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,10.9242,2.9922,0.0000,101.7621,0.0000,2.5308
44,341,20,12,0.2749,0.0197,220.2472,124.4394,1148.9733,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0111,4.0016,0.0441,69.9867,0.7100,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,101.7375,0.0000,0.0000
45,343,20,12,0.2784,0.0197,220.2074,124.3717,1182.2905,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0113,4.0014,0.0443,69.9946,0.7158,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,101.7146,0.0000,0.0000
46,344,20,12,0.2818,0.0197,220.1672,124.3039,1215.6897,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0115,4.0015,0.0443,69.9862,0.7313,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,101.6916,0.0000,0.0000
47,342,20,12,0.2853,0.0197,223.4569,124.2353,1279.5504,11.9978,0,0,2,0,0,0,0,0,0,0,0,0,0,1.0001,0.0116,4.0015,0.0444,69.9862,0.7334,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,3.0299,0.8446,0.0000,103.9916,0.0000,0.7067
48,343,20,12,0.2889,0.0197,223.4192,124.1641,1314.7336,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0116,4.0011,0.0451,69.9962,0.7555,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.9674,0.0000,0.0000
49,343,20,12,0.2922,0.0196,223.3817,124.0950,1348.7068,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0116,4.0011,0.0451,69.9962,0.7555,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.9440,0.0000,0.0000
50,343,20,12,0.2959,0.0196,226.8921,123.8616,1378.9285,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0116,4.0011,0.0451,69.9962,0.7555,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,5.8909,1.7305,0.0000,102.5433,4.8817,1.4487
51,343,20,12,0.2993,0.0196,228.1696,123.7943,1418.4423,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0116,4.0011,0.0451,69.9962,0.7555,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.8064,0.2126,0.0000,103.1481,0.0000,0.1788
52,344,20,12,0.3027,0.0196,228.1192,123.7258,1458.4519,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0118,4.0007,0.0457,69.9934,0.7562,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.1249,0.0000,0.0000
53,344,20,12,0.3059,0.0196,228.0717,123.6604,1496.8615,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0118,4.0007,0.0457,69.9934,0.7562,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.1027,0.0000,0.0000
54,344,20,12,0.3093,0.0196,228.0217,123.5918,1537.2100,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0118,4.0007,0.0457,69.9934,0.7562,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.0795,0.0000,0.0000
55,345,20,12,0.3126,0.0196,232.9210,123.5278,1574.7563,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0120,4.0012,0.0464,69.9973,0.7585,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,6.4892,1.7231,0.0000,108.0473,0.0000,1.4997
56,345,20,12,0.3158,0.0196,232.8944,123.4636,1612.4039,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0120,4.0012,0.0464,69.9973,0.7585,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,108.0255,0.0000,0.0000
57,345,20,12,0.3191,0.0196,232.8683,123.3988,1650.5621,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0120,4.0012,0.0464,69.9973,0.7585,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,108.0035,0.0000,0.0000
58,345,20,12,0.3225,0.0196,232.8412,123.3314,1690.2114,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0120,4.0012,0.0464,69.9973,0.7585,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,107.9807,0.0000,0.0000
59,346,20,12,0.3257,0.0196,232.8167,123.2661,1728.4790,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0120,4.0007,0.0470,69.9947,0.7589,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,107.9585,0.0000,0.0000
60,346,20,12,0.3292,0.0196,230.6482,123.1074,1761.2784,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0120,4.0007,0.0470,69.9947,0.7589,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,104.2408,2.7257,0.0000
61,347,20,12,0.3323,0.0196,230.6004,123.0437,1805.0063,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0121,4.0003,0.0477,69.9985,0.7610,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,104.2193,0.0000,0.0000
62,346,20,12,0.3356,0.0196,231.8347,122.9789,1864.2991,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0001,0.0121,4.0003,0.0478,69.9985,0.7621,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.7755,0.2044,0.0000,104.8013,0.0000,0.1715
63,347,20,12,0.3386,0.0195,231.7889,122.9171,1906.7819,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0123,3.9998,0.0486,69.9888,0.7822,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,104.7803,0.0000,0.0000
64,348,20,12,0.3418,0.0195,236.0098,122.8521,1951.4390,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0122,3.9994,0.0491,69.9971,0.7965,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,6.3131,1.6755,0.0000,109.6123,0.0000,1.4590
65,348,20,12,0.3450,0.0195,235.9871,122.7916,1992.9908,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0122,3.9994,0.0491,69.9971,0.7965,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,109.5918,0.0000,0.0000
66,348,20,12,0.3480,0.0195,235.9640,122.7309,2034.6600,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0122,3.9994,0.0491,69.9971,0.7965,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,109.5713,0.0000,0.0000
67,350,20,12,0.3511,0.0195,235.9435,122.6696,2076.8833,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0123,4.0003,0.0503,69.9800,0.8262,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,109.5505,0.0000,0.0000
68,350,20,12,0.3543,0.0195,236.6024,122.6059,2120.7336,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0123,4.0003,0.0503,69.9800,0.8262,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,1.1753,0.3151,0.0000,110.4325,0.0000,0.2716
69,352,20,12,0.3573,0.0195,236.5831,122.5441,2163.0703,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0124,4.0005,0.0505,69.9902,0.8352,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,110.4116,0.0000,0.0000
70,355,20,12,0.3606,0.0195,234.3070,122.3662,2197.8394,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0126,4.0014,0.0520,69.9876,0.8562,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,105.8945,3.4758,0.0000
71,357,20,12,0.3636,0.0195,234.2619,122.3060,2245.5520,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0127,4.0013,0.0530,69.9829,0.8596,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,105.8740,0.0000,0.0000
72,357,20,12,0.3667,0.0195,234.2160,122.2448,2293.8945,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0127,4.0013,0.0530,69.9829,0.8596,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,105.8533,0.0000,0.0000
73,357,20,12,0.3695,0.0195,237.2252,122.1862,2340.2427,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0127,4.0013,0.0530,69.9829,0.8596,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,3.2551,0.8593,0.0000,108.3440,0.0000,0.7446
74,357,20,12,0.3725,0.0195,237.2020,122.1248,2388.9709,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0127,4.0013,0.0530,69.9829,0.8596,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,108.3232,0.0000,0.0000
75,358,20,12,0.3755,0.0195,237.1805,122.0676,2434.3042,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0127,4.0014,0.0529,69.9853,0.8596,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,108.3038,0.0000,0.0000
76,358,20,12,0.3784,0.0195,239.4843,122.0102,2479.7766,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0127,4.0014,0.0529,69.9853,0.8596,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,4.6401,1.2357,0.0000,111.8521,0.0000,1.0724
77,358,20,12,0.3813,0.0195,239.7570,121.9522,2525.8247,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0127,4.0014,0.0529,69.9853,0.8596,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.6241,0.1677,0.0000,112.3123,0.0000,0.1442
78,360,20,12,0.3843,0.0194,239.7405,121.8919,2573.6194,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0127,4.0011,0.0534,69.9750,0.8737,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,112.2918,0.0000,0.0000
79,361,20,12,0.3872,0.0194,239.7246,121.8334,2619.8032,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0127,4.0006,0.0540,69.9736,0.8729,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,112.2720,0.0000,0.0000
80,362,20,12,0.3903,0.0194,237.3457,121.6463,2656.1057,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0129,4.0003,0.0542,69.9765,0.8735,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,107.2678,3.9163,0.0000
81,361,21,12,0.3931,0.0194,237.3030,121.5893,2737.5835,11.9978,0,0,2,0,0,0,0,0,0,0,0,0,0,0.9999,0.0131,4.0007,0.0547,69.9758,0.8747,0.9978,0.0097,4.0032,0.0144,74.9162,0.3750,0.0000,0.0000,0.0000,107.2485,0.0000,0.0000
82,361,22,12,0.3960,0.0194,239.0867,121.5314,2789.7512,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0131,4.0007,0.0547,69.9758,0.8747,0.9959,0.0128,4.0006,0.0184,74.9843,0.4814,1.1588,0.3056,0.0000,108.1276,0.0000,0.2601
83,361,22,12,0.3987,0.0194,239.0538,121.4761,2854.7617,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0131,4.0005,0.0547,69.9796,0.8779,0.9959,0.0128,4.0006,0.0184,74.9843,0.4814,0.0000,0.0000,0.0000,108.1088,0.0000,0.0000
84,362,22,12,0.4016,0.0194,239.0170,121.4180,2922.3318,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9997,0.0133,4.0001,0.0554,69.9776,0.8811,0.9959,0.0128,4.0006,0.0184,74.9843,0.4814,0.0000,0.0000,0.0000,108.0891,0.0000,0.0000
