tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm
39,330,20,12,0.2572,0.0197,202.7156,124.7938,942.1814,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0101,4.0028,0.0394,70.0478,0.7401,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.4916,0.1319,0.1502,87.3255,0.0000,0.0920
40,331,20,12,0.2609,0.0197,200.7678,124.7187,979.1359,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9997,0.0104,4.0025,0.0408,70.0539,0.7437,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1467,86.3179,0.1715,0.0000
41,331,20,12,0.2641,0.0197,200.7157,124.6492,1011.6767,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0104,4.0025,0.0408,70.0539,0.7437,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1467,86.2955,0.0000,0.0000
42,329,20,12,0.2676,0.0197,200.6648,124.5813,1073.4083,11.9978,0,0,2,0,0,0,0,0,0,0,0,0,0,0.9997,0.0104,4.0026,0.0409,70.0542,0.7459,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1467,86.2736,0.0000,0.0000
43,328,20,12,0.2710,0.0197,200.6089,124.5068,1123.4027,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9997,0.0104,4.0026,0.0410,70.0544,0.7471,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1467,86.2495,0.0000,0.0000
44,328,20,12,0.2746,0.0197,200.5495,124.4277,1160.4188,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0104,4.0026,0.0410,70.0544,0.7471,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1467,86.2240,0.0000,0.0000
45,329,20,12,0.2783,0.0197,200.4901,124.3484,1197.5848,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0107,4.0030,0.0417,70.0472,0.7572,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1467,86.1985,0.0000,0.0000
46,331,20,12,0.2819,0.0197,200.4340,124.2736,1247.6965,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9995,0.0112,4.0028,0.0429,70.0537,0.7627,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1467,86.1743,0.0000,0.0000
47,331,20,12,0.2855,0.0197,200.3807,124.2026,1280.9106,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0112,4.0028,0.0429,70.0537,0.7627,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1467,86.1515,0.0000,0.0000
48,333,20,12,0.2891,0.0197,200.3338,124.1401,1310.2728,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0114,4.0037,0.0443,70.0498,0.7621,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1467,86.1313,0.0000,0.0000
49,333,20,12,0.2925,0.0197,200.2876,124.0784,1339.2501,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0114,4.0037,0.0443,70.0498,0.7621,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1467,86.1114,0.0000,0.0000
50,334,20,12,0.2959,0.0196,198.1664,124.0131,1363.5968,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0116,4.0035,0.0444,70.0572,0.7729,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1430,85.1994,0.0018,0.0000
51,334,20,12,0.2990,0.0196,198.1171,123.9473,1400.2592,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0116,4.0035,0.0444,70.0572,0.7729,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1430,85.1782,0.0000,0.0000
52,335,20,12,0.3023,0.0196,198.0689,123.8831,1436.0098,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0118,4.0033,0.0445,70.0516,0.7785,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1430,85.1575,0.0000,0.0000
53,336,20,12,0.3055,0.0196,198.0160,123.8125,1475.4409,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0118,4.0032,0.0445,70.0586,0.7879,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1430,85.1348,0.0000,0.0000
54,337,20,12,0.3089,0.0196,197.9599,123.7377,1517.1528,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0119,4.0031,0.0445,70.0556,0.7887,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1430,85.1106,0.0000,0.0000
55,339,20,12,0.3125,0.0196,197.9037,123.6628,1559.0055,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0123,4.0031,0.0448,70.0564,0.7890,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1430,85.0865,0.0000,0.0000
56,340,20,12,0.3158,0.0196,197.8506,123.5919,1613.5820,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9996,0.0125,4.0026,0.0454,70.0538,0.8009,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1430,85.0637,0.0000,0.0000
57,342,20,12,0.3192,0.0196,197.8002,123.5248,1651.0126,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0129,4.0029,0.0456,70.0646,0.8147,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1430,85.0420,0.0000,0.0000
58,341,20,12,0.3226,0.0196,197.7559,123.4657,1699.0732,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0129,4.0030,0.0457,70.0648,0.8159,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1430,85.0229,0.0000,0.0000
59,341,20,12,0.3258,0.0196,197.7122,123.4074,1731.7192,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0129,4.0030,0.0457,70.0648,0.8159,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1430,85.0041,0.0000,0.0000
60,342,20,12,0.3291,0.0196,195.5255,123.3457,1758.2152,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0131,4.0029,0.0456,70.0564,0.8293,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1393,84.0640,0.0018,0.0000
61,343,20,12,0.3320,0.0196,195.4788,123.2834,1798.7720,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0131,4.0023,0.0468,70.0617,0.8340,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1393,84.0439,0.0000,0.0000
62,345,20,12,0.3351,0.0196,195.4333,123.2227,1838.3169,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0131,4.0025,0.0477,70.0589,0.8397,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1393,84.0243,0.0000,0.0000
63,345,20,12,0.3382,0.0196,216.0404,123.1560,1881.9492,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0131,4.0025,0.0477,70.0589,0.8397,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,12.7887,3.5558,0.1800,94.2061,0.0000,2.5448
64,345,20,12,0.3414,0.0195,233.9913,123.0852,1943.0994,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9997,0.0131,4.0026,0.0477,70.0526,0.8481,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,16.1432,5.4838,0.2520,106.3187,0.0000,3.9358
65,347,20,12,0.3447,0.0195,233.9635,123.0143,1989.3938,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0135,4.0029,0.0478,70.0582,0.8502,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.2520,106.2958,0.0000,0.0000
66,348,20,12,0.3479,0.0195,243.5854,122.9474,2033.1847,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0137,4.0028,0.0478,70.0656,0.8600,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,15.6928,7.7976,0.4289,115.4346,0.0000,6.3555
67,348,20,12,0.3511,0.0195,243.5715,122.8839,2074.6074,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0137,4.0028,0.0478,70.0656,0.8600,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4289,115.4142,0.0000,0.0000
68,350,20,12,0.3543,0.0195,243.5589,122.8279,2111.1606,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0137,4.0028,0.0493,70.0616,0.8633,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4289,115.3961,0.0000,0.0000
69,350,20,12,0.3574,0.0195,243.5461,122.7728,2147.2803,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0137,4.0028,0.0493,70.0616,0.8633,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4289,115.3783,0.0000,0.0000
70,352,20,12,0.3604,0.0195,241.2777,122.3571,2173.1938,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0137,4.0027,0.0508,70.0520,0.8808,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4269,103.7346,10.6565,0.0000
71,352,20,12,0.3632,0.0195,244.9722,122.2982,2217.4211,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0137,4.0027,0.0508,70.0520,0.8808,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,5.7393,1.5571,0.4451,108.3321,0.0000,1.1046
72,352,20,12,0.3661,0.0195,244.9541,122.2407,2260.5542,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0137,4.0027,0.0508,70.0520,0.8808,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4451,108.3135,0.0000,0.0000
73,352,20,12,0.3690,0.0195,244.9405,122.1777,2308.1504,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0137,4.0027,0.0508,70.0520,0.8808,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4451,108.2932,0.0000,0.0000
74,352,20,12,0.3720,0.0195,244.9225,122.1107,2358.4705,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0137,4.0027,0.0508,70.0520,0.8808,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4451,108.2716,0.0000,0.0000
75,352,20,12,0.3752,0.0195,244.9087,122.0436,2408.9751,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9994,0.0137,4.0027,0.0508,70.0520,0.8808,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4451,108.2500,0.0000,0.0000
76,353,20,12,0.3782,0.0195,244.8951,121.9803,2456.7480,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0138,4.0031,0.0511,70.0549,0.8812,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4451,108.2296,0.0000,0.0000
77,354,20,12,0.3813,0.0195,244.8866,121.9202,2501.9458,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0138,4.0033,0.0512,70.0522,0.8814,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4451,108.2102,0.0000,0.0000
78,354,20,12,0.3843,0.0194,244.8749,121.8673,2541.8245,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0138,4.0033,0.0512,70.0522,0.8814,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4451,108.1931,0.0000,0.0000
79,358,20,12,0.3872,0.0194,245.1211,121.8152,2581.2290,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0141,4.0035,0.0530,70.0565,0.8914,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.7442,0.2044,0.4475,108.7698,0.0000,0.1484
80,357,20,12,0.3901,0.0194,242.7485,121.6485,2622.9746,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9993,0.0141,4.0035,0.0531,70.0566,0.8926,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4392,104.3670,3.3775,0.0000
81,358,20,12,0.3927,0.0194,242.7067,121.5927,2670.6853,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9992,0.0142,4.0039,0.0535,70.0566,0.8914,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4392,104.3490,0.0000,0.0000
82,359,20,12,0.3955,0.0194,242.6659,121.5384,2717.2256,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0143,4.0037,0.0535,70.0598,0.8922,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4392,104.3315,0.0000,0.0000
83,359,20,12,0.3982,0.0194,242.6211,121.4787,2768.5610,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0143,4.0037,0.0535,70.0598,0.8922,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4392,104.3122,0.0000,0.0000
84,359,20,12,0.4011,0.0194,242.5736,121.4153,2822.8342,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9993,0.0143,4.0037,0.0535,70.0598,0.8922,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.4392,104.2918,0.0000,0.0000
