tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm
0,300,20,12,0.1000,0.0200,127.5000,128.0000,0.0000,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0000,4.0000,0.0000,70.0000,0.0000,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,62.2559,0.0000,0.0000
1,300,20,12,0.1045,0.0200,127.4361,127.9149,15.2295,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0000,4.0000,0.0000,70.0000,0.0000,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,62.2247,0.0000,0.0000
2,299,20,12,0.1089,0.0200,127.3734,127.8312,45.1925,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000,0.0000,4.0000,0.0000,70.0000,0.0000,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,62.1941,0.0000,0.0000
3,298,20,12,0.1132,0.0200,127.3064,127.7419,76.1574,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000,0.0000,4.0000,0.0000,70.0000,0.0000,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,62.1613,0.0000,0.0000
4,298,20,12,0.1178,0.0200,127.2416,127.6554,91.6001,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0000,4.0000,0.0000,70.0000,0.0000,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,62.1297,0.0000,0.0000
5,298,20,12,0.1221,0.0200,127.1734,127.5646,107.8160,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0000,4.0000,0.0000,70.0000,0.0000,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,62.0964,0.0000,0.0000
6,300,20,12,0.1265,0.0200,127.1056,127.4741,123.9399,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0029,4.0012,0.0143,70.0055,0.1721,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,62.0633,0.0000,0.0000
7,301,20,12,0.1306,0.0199,127.0375,127.3833,140.1359,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0030,4.0014,0.0149,70.0147,0.2338,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,62.0300,0.0000,0.0000
8,301,20,12,0.1348,0.0199,126.9704,127.2939,156.0526,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0030,4.0014,0.0149,70.0147,0.2338,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,61.9973,0.0000,0.0000
9,302,20,12,0.1389,0.0199,126.9057,127.2076,171.3895,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0034,4.0016,0.0152,70.0254,0.2987,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,61.9657,0.0000,0.0000
10,302,20,12,0.1433,0.0199,125.3614,127.1186,186.6792,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0034,4.0016,0.0152,70.0254,0.2987,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,61.2116,0.0000,0.0000
11,302,20,12,0.1476,0.0199,125.3009,127.0379,207.5117,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0034,4.0016,0.0152,70.0254,0.2987,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,61.1821,0.0000,0.0000
12,302,20,12,0.1516,0.0199,125.2415,126.9588,228.0637,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0034,4.0016,0.0152,70.0254,0.2987,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,61.1531,0.0000,0.0000
13,304,20,12,0.1558,0.0199,125.1781,126.8742,249.9624,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0045,4.0021,0.0164,70.0288,0.3352,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,61.1221,0.0000,0.0000
14,305,20,12,0.1601,0.0199,125.1167,126.7924,271.1803,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0051,4.0024,0.0173,70.0293,0.3347,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,61.0921,0.0000,0.0000
15,305,20,12,0.1643,0.0199,125.0522,126.7064,308.4645,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0051,4.0018,0.0204,70.0224,0.3559,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,61.0606,0.0000,0.0000
16,307,20,12,0.1684,0.0199,124.9880,126.6207,330.6181,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0061,4.0020,0.0228,70.0215,0.3550,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,61.0293,0.0000,0.0000
17,309,20,12,0.1724,0.0199,124.9235,126.5348,352.8889,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0066,4.0029,0.0252,70.0138,0.3975,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,60.9978,0.0000,0.0000
18,311,20,12,0.1764,0.0199,124.8601,126.4502,374.7692,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0070,4.0035,0.0267,70.0194,0.4199,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,60.9668,0.0000,0.0000
19,311,20,12,0.1804,0.0199,124.7988,126.3685,395.8803,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0070,4.0035,0.0267,70.0194,0.4199,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,60.9369,0.0000,0.0000
20,311,20,12,0.1846,0.0199,123.1106,126.2844,416.5029,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0070,4.0035,0.0267,70.0194,0.4199,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,60.1126,0.0000,0.0000
21,311,20,12,0.1887,0.0198,123.0534,126.2081,442.7852,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0070,4.0035,0.0267,70.0194,0.4199,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,60.0847,0.0000,0.0000
22,313,20,12,0.1927,0.0198,122.9973,126.1333,468.7020,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0071,4.0039,0.0280,70.0182,0.4303,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,60.0573,0.0000,0.0000
23,315,20,12,0.1966,0.0198,122.9373,126.0533,496.3307,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0074,4.0039,0.0286,70.0010,0.4805,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,60.0280,0.0000,0.0000
24,317,20,12,0.2007,0.0198,122.8793,125.9759,523.0850,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0081,4.0042,0.0298,69.9935,0.4882,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,59.9996,0.0000,0.0000
25,318,20,12,0.2047,0.0198,122.8183,125.8945,551.1747,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0084,4.0047,0.0310,70.0042,0.5233,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,59.9698,0.0000,0.0000
26,319,20,12,0.2086,0.0198,122.7575,125.8135,579.1169,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0088,4.0041,0.0328,69.9934,0.5568,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,59.9402,0.0000,0.0000
27,320,20,12,0.2124,0.0198,122.6965,125.7323,607.2033,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0090,4.0043,0.0331,69.9846,0.5780,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,59.9104,0.0000,0.0000
28,321,20,12,0.2162,0.0198,122.6365,125.6522,634.7987,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0092,4.0040,0.0335,69.9941,0.6018,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,59.8811,0.0000,0.0000
29,320,20,12,0.2200,0.0198,122.5786,125.5750,676.4104,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000,0.0092,4.0040,0.0336,69.9941,0.6027,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,59.8528,0.0000,0.0000
30,319,20,12,0.2239,0.0198,120.7536,125.4955,716.8926,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000,0.0092,4.0040,0.0336,69.9941,0.6037,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,58.9617,0.0000,0.0000
31,319,20,12,0.2278,0.0198,120.6995,125.4234,763.3414,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0002,0.0095,4.0043,0.0339,69.9987,0.6093,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,58.9353,0.0000,0.0000
32,319,20,12,0.2315,0.0198,120.6464,125.3526,794.3201,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0095,4.0043,0.0339,69.9987,0.6093,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,58.9094,0.0000,0.0000
33,319,20,12,0.2352,0.0198,120.5897,125.2769,827.3563,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0095,4.0043,0.0339,69.9987,0.6093,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,58.8817,0.0000,0.0000
34,320,20,12,0.2391,0.0197,120.5348,125.2037,859.3407,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0095,4.0048,0.0349,70.0056,0.6208,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,58.8549,0.0000,0.0000
35,321,20,12,0.2428,0.0197,120.4771,125.1268,892.9291,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0095,4.0046,0.0349,70.0099,0.6245,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,58.8267,0.0000,0.0000
36,324,20,12,0.2466,0.0197,120.4196,125.0502,926.3530,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,4.0049,0.0371,70.0089,0.6361,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,58.7987,0.0000,0.0000
37,324,20,12,0.2501,0.0197,120.3620,124.9733,959.9281,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,4.0049,0.0371,70.0089,0.6361,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,58.7705,0.0000,0.0000
38,323,20,12,0.2537,0.0197,120.3052,124.8976,1007.9508,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,4.0049,0.0372,70.0089,0.6370,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,58.7428,0.0000,0.0000
39,323,20,12,0.2573,0.0197,120.2504,124.8245,1039.7621,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,4.0049,0.0372,70.0089,0.6370,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,58.7160,0.0000,0.0000
40,324,20,12,0.2610,0.0197,118.2962,124.7494,1069.6915,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0101,4.0053,0.0378,70.0191,0.6620,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,57.7618,0.0000,0.0000
41,324,20,12,0.2647,0.0197,118.2450,124.6812,1106.0071,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0101,4.0053,0.0378,70.0191,0.6620,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,57.7368,0.0000,0.0000
42,327,20,12,0.2682,0.0197,118.1948,124.6143,1141.7758,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0103,4.0044,0.0391,70.0034,0.6880,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,57.7123,0.0000,0.0000
43,328,20,12,0.2718,0.0197,165.4441,124.5427,1179.9226,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0106,4.0049,0.0400,70.0006,0.6889,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,27.9330,6.3878,0.0098,80.7832,0.0000,4.8261
44,330,20,12,0.2754,0.0197,165.3922,124.4735,1216.8612,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0108,4.0047,0.0400,69.9904,0.7112,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0098,80.7579,0.0000,0.0000
45,330,20,12,0.2789,0.0197,165.3376,124.4007,1255.6403,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0108,4.0047,0.0400,69.9904,0.7112,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0098,80.7313,0.0000,0.0000
46,331,20,12,0.2825,0.0197,165.2833,124.3283,1294.2405,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0108,4.0052,0.0409,69.9923,0.7110,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0098,80.7047,0.0000,0.0000
47,332,20,12,0.2858,0.0196,165.2287,124.2556,1333.0059,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0108,4.0050,0.0410,70.0007,0.7262,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0098,80.6781,0.0000,0.0000
48,334,20,12,0.2892,0.0196,165.1751,124.1840,1371.1564,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0110,4.0046,0.0420,70.0070,0.7296,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0098,80.6519,0.0000,0.0000
49,334,20,12,0.2926,0.0196,165.1232,124.1149,1422.8867,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9998,0.0111,4.0043,0.0425,69.9980,0.7478,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0098,80.6266,0.0000,0.0000
50,334,20,12,0.2961,0.0196,163.0136,124.0440,1455.2986,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0111,4.0043,0.0425,69.9980,0.7478,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0026,79.5965,0.0018,0.0000
51,335,20,12,0.2996,0.0196,162.9652,123.9795,1496.2275,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0112,4.0046,0.0428,69.9906,0.7590,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0026,79.5728,0.0000,0.0000
52,334,20,12,0.3029,0.0196,162.9177,123.9162,1551.5306,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9997,0.0112,4.0046,0.0428,69.9905,0.7601,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0026,79.5497,0.0000,0.0000
53,334,20,12,0.3063,0.0196,162.8669,123.8485,1594.4860,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0112,4.0046,0.0428,69.9905,0.7601,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0026,79.5249,0.0000,0.0000
54,335,20,12,0.3097,0.0196,162.8178,123.7830,1636.1068,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0113,4.0046,0.0428,69.9995,0.7767,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0026,79.5009,0.0000,0.0000
55,335,20,12,0.3131,0.0196,162.7662,123.7142,1679.7780,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0113,4.0046,0.0428,69.9995,0.7767,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0026,79.4757,0.0000,0.0000
56,335,20,12,0.3164,0.0196,162.7148,123.6456,1738.2600,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9998,0.0113,4.0045,0.0429,69.9918,0.7896,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0026,79.4506,0.0000,0.0000
57,338,20,12,0.3196,0.0196,162.6632,123.5769,1781.9375,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0115,4.0043,0.0437,69.9930,0.8192,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0026,79.4254,0.0000,0.0000
58,338,20,12,0.3228,0.0196,162.6125,123.5092,1824.9376,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0115,4.0043,0.0437,69.9930,0.8192,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0026,79.4006,0.0000,0.0000
59,338,20,12,0.3260,0.0196,162.5634,123.4438,1866.3317,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0115,4.0043,0.0437,69.9930,0.8192,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0026,79.3767,0.0000,0.0000
60,338,20,12,0.3293,0.0196,160.3716,123.3769,1901.9775,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0115,4.0043,0.0437,69.9930,0.8192,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0006,78.3064,0.0018,0.0000
61,339,20,12,0.3326,0.0195,160.3258,123.3159,1947.2762,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0115,4.0049,0.0448,69.9861,0.8278,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0006,78.2841,0.0000,0.0000
62,341,20,12,0.3358,0.0195,160.2809,123.2560,1991.8663,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0119,4.0048,0.0447,69.9915,0.8291,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0006,78.2622,0.0000,0.0000
63,343,20,12,0.3389,0.0195,160.2329,123.1920,2039.3832,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0119,4.0056,0.0460,70.0053,0.8490,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0006,78.2387,0.0000,0.0000
64,343,20,12,0.3422,0.0195,160.1865,123.1301,2085.4250,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0119,4.0056,0.0460,70.0053,0.8490,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0006,78.2160,0.0000,0.0000
65,346,20,12,0.3453,0.0195,160.1376,123.0649,2133.7405,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0122,4.0050,0.0473,69.9888,0.8740,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0006,78.1922,0.0000,0.0000
66,349,20,12,0.3485,0.0195,160.0890,123.0001,2181.8342,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0124,4.0048,0.0472,70.0017,0.8897,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0006,78.1685,0.0000,0.0000
67,349,20,12,0.3515,0.0195,160.0402,122.9351,2230.1465,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0124,4.0048,0.0472,70.0017,0.8897,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0006,78.1446,0.0000,0.0000
68,350,20,12,0.3545,0.0195,159.9922,122.8711,2277.7188,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0124,4.0048,0.0472,69.9929,0.9037,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0006,78.1212,0.0000,0.0000
69,352,20,12,0.3576,0.0195,159.9458,122.8092,2323.5349,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0125,4.0047,0.0473,69.9898,0.9153,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0006,78.0985,0.0000,0.0000
70,354,20,12,0.3607,0.0195,157.6448,122.7461,2362.1260,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0128,4.0047,0.0478,70.0019,0.9295,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.9750,0.0005,0.0000
71,354,20,12,0.3638,0.0195,157.6015,122.6884,2411.5574,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0128,4.0047,0.0478,70.0019,0.9295,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.9539,0.0000,0.0000
72,355,20,12,0.3668,0.0195,157.5590,122.6318,2460.1733,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0128,4.0049,0.0479,69.9931,0.9429,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.9331,0.0000,0.0000
73,356,20,12,0.3698,0.0195,157.5136,122.5712,2512.0254,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0128,4.0044,0.0486,70.0007,0.9523,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.9109,0.0000,0.0000
74,358,20,12,0.3729,0.0195,157.4697,122.5127,2562.2507,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0131,4.0041,0.0491,69.9890,0.9636,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.8895,0.0000,0.0000
75,358,20,12,0.3758,0.0194,157.4235,122.4511,2614.9646,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0131,4.0041,0.0491,69.9890,0.9636,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.8670,0.0000,0.0000
76,358,20,12,0.3788,0.0194,157.3775,122.3897,2667.4150,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0131,4.0041,0.0491,69.9890,0.9636,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.8445,0.0000,0.0000
77,358,20,12,0.3817,0.0194,157.3314,122.3282,2720.1160,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0131,4.0041,0.0491,69.9890,0.9636,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.8220,0.0000,0.0000
78,358,20,12,0.3845,0.0194,157.2860,122.2677,2786.9966,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0004,0.0131,4.0042,0.0491,69.9918,0.9651,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.7998,0.0000,0.0000
79,358,20,12,0.3874,0.0194,210.1063,122.2092,2836.9939,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0131,4.0042,0.0491,69.9918,0.9651,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,32.0354,8.9158,0.0348,102.7556,0.0000,6.0233
80,361,20,12,0.3904,0.0194,207.7199,122.1450,2874.5872,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0005,0.0134,4.0039,0.0492,70.0001,0.9677,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0228,101.4257,0.1674,0.0000
81,362,20,12,0.3933,0.0194,207.6790,122.0904,2927.9248,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0005,0.0134,4.0044,0.0502,69.9940,0.9731,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0228,101.4058,0.0000,0.0000
82,362,20,12,0.3961,0.0194,207.6388,122.0368,2980.3337,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0005,0.0134,4.0044,0.0502,69.9940,0.9731,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0228,101.3861,0.0000,0.0000
83,362,20,12,0.3989,0.0194,207.5958,121.9795,3036.2861,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0005,0.0134,4.0044,0.0502,69.9940,0.9731,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0228,101.3652,0.0000,0.0000
84,361,20,12,0.4018,0.0194,207.5543,121.9242,3105.4595,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0005,0.0134,4.0044,0.0502,69.9940,0.9745,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0228,101.3449,0.0000,0.0000
85,362,20,12,0.4047,0.0194,207.5106,121.8659,3162.3330,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0006,0.0134,4.0042,0.0503,69.9980,0.9761,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0228,101.3235,0.0000,0.0000
86,363,20,12,0.4075,0.0194,207.4671,121.8079,3218.9219,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0005,0.0135,4.0040,0.0505,69.9923,0.9808,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0228,101.3023,0.0000,0.0000
87,364,20,12,0.4102,0.0194,207.4235,121.7497,3275.7781,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0006,0.0137,4.0036,0.0508,70.0005,0.9918,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0228,101.2810,0.0000,0.0000
