tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm
13,315,20,12,0.1555,0.0199,125.1731,126.8672,250.1111,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0069,4.0001,0.0251,69.9944,0.4786,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,56.5717,0.0000,0.0000
14,315,20,12,0.1597,0.0199,125.1088,126.7814,270.6663,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0069,4.0001,0.0251,69.9944,0.4786,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,56.5426,0.0000,0.0000
15,319,20,12,0.1638,0.0199,125.0488,126.7015,289.8074,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0003,0.0080,4.0012,0.0280,69.9961,0.5192,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,56.5155,0.0000,0.0000
16,320,20,12,0.1678,0.0199,124.9887,126.6213,308.9893,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0082,4.0014,0.0281,70.0014,0.5268,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,56.4883,0.0000,0.0000
17,323,20,12,0.1720,0.0199,124.9279,126.5403,328.4435,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0082,4.0017,0.0305,69.9840,0.5660,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,56.4608,0.0000,0.0000
18,325,20,12,0.1762,0.0199,124.8648,126.4561,348.6608,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0084,4.0011,0.0312,69.9933,0.5770,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,56.4323,0.0000,0.0000
19,325,20,12,0.1801,0.0199,124.8035,126.3744,383.1741,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0004,0.0084,4.0013,0.0314,69.9919,0.5775,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,56.4046,0.0000,0.0000
20,326,20,12,0.1845,0.0199,123.1115,126.2842,403.6183,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0005,0.0085,4.0007,0.0331,69.9884,0.5801,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,55.6399,0.0000,0.0000
21,325,20,12,0.1884,0.0198,123.0518,126.2046,444.0092,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0005,0.0085,4.0007,0.0332,69.9884,0.5810,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,55.6129,0.0000,0.0000
22,324,20,12,0.1925,0.0198,122.9911,126.1238,484.7161,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0005,0.0085,4.0007,0.0332,69.9883,0.5819,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,55.5855,0.0000,0.0000
23,326,20,12,0.1963,0.0198,122.9332,126.0464,509.3896,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0003,0.0090,4.0007,0.0349,69.9963,0.5974,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,55.5593,0.0000,0.0000
24,327,20,12,0.2002,0.0198,122.8723,125.9652,535.2996,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0091,4.0006,0.0349,69.9956,0.5966,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,55.5318,0.0000,0.0000
25,329,20,12,0.2041,0.0198,197.3265,125.8896,559.4218,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0094,4.0000,0.0357,70.0068,0.6153,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,152.2734,133.0660,10.5616,89.1812,0.0000,108.0368
26,328,20,12,0.2079,0.0198,197.2697,125.8138,598.6085,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0001,0.0094,4.0000,0.0357,70.0068,0.6163,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,10.5616,89.1555,0.0000,0.0000
27,328,20,12,0.2118,0.0198,197.2122,125.7372,623.1332,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0094,4.0000,0.0357,70.0068,0.6163,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,10.5616,89.1295,0.0000,0.0000
28,331,20,12,0.2158,0.0198,197.1525,125.6575,648.6150,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0097,4.0003,0.0376,70.0003,0.6483,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,10.5616,89.1025,0.0000,0.0000
29,332,20,12,0.2196,0.0198,197.0945,125.5803,688.1936,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0001,0.0098,4.0005,0.0377,70.0063,0.6627,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,10.5616,89.0764,0.0000,0.0000
30,331,20,12,0.2237,0.0198,198.9014,125.4501,727.0283,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0001,0.0098,4.0005,0.0378,70.0063,0.6637,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,7.4947,89.8930,1.3777,0.0000
31,333,20,12,0.2274,0.0198,207.8102,125.3748,757.3905,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,4.0008,0.0388,70.0156,0.6839,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,5.5001,1.4529,7.4947,94.1071,0.0000,1.2604
32,332,20,12,0.2313,0.0198,207.7561,125.2983,803.1208,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,4.0008,0.0389,70.0157,0.6849,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,7.4947,94.0812,0.0000,0.0000
33,333,20,12,0.2348,0.0198,207.7030,125.2252,832.6271,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,4.0007,0.0389,70.0081,0.6975,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,7.4947,94.0564,0.0000,0.0000
34,333,20,12,0.2386,0.0198,207.6459,125.1484,863.6122,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,4.0007,0.0389,70.0081,0.6975,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,7.4947,94.0303,0.0000,0.0000
35,333,20,12,0.2423,0.0197,207.5943,125.0768,892.4498,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,4.0007,0.0389,70.0081,0.6975,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,7.4947,94.0061,0.0000,0.0000
36,333,20,12,0.2459,0.0197,207.5455,125.0051,921.3793,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,4.0007,0.0389,70.0081,0.6975,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,7.4947,93.9818,0.0000,0.0000
37,333,20,12,0.2496,0.0197,207.4973,124.9327,950.7119,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,4.0007,0.0389,70.0081,0.6975,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,7.4947,93.9572,0.0000,0.0000
38,335,20,12,0.2533,0.0197,207.4446,124.8573,981.1695,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0104,4.0003,0.0392,70.0036,0.7165,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,7.4947,93.9317,0.0000,0.0000
39,336,20,12,0.2569,0.0197,207.3953,124.7843,1010.5826,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0104,4.0009,0.0404,69.9953,0.7310,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,7.4947,93.9069,0.0000,0.0000
40,336,20,12,0.2608,0.0197,205.4425,124.6668,1038.1138,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0104,4.0009,0.0404,69.9953,0.7310,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.5013,92.8492,1.1468,0.0000
41,337,20,12,0.2643,0.0197,205.3891,124.5956,1073.1720,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0105,4.0013,0.0411,69.9851,0.7539,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.5013,92.8251,0.0000,0.0000
42,337,20,12,0.2680,0.0197,205.3349,124.5232,1108.6770,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0105,4.0013,0.0411,69.9851,0.7539,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.5013,92.8005,0.0000,0.0000
43,336,20,12,0.2714,0.0197,205.2830,124.4541,1157.7440,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9998,0.0105,4.0013,0.0412,69.9850,0.7550,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.5013,92.7771,0.0000,0.0000
44,335,20,12,0.2749,0.0197,205.2285,124.3814,1208.5380,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9998,0.0105,4.0013,0.0413,69.9850,0.7562,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.5013,92.7525,0.0000,0.0000
45,338,20,12,0.2784,0.0197,205.1777,124.3138,1241.8486,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0006,0.0421,69.9818,0.7696,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.5013,92.7295,0.0000,0.0000
46,338,20,12,0.2818,0.0197,205.1269,124.2460,1290.2588,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0008,0.0422,69.9771,0.7742,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.5013,92.7066,0.0000,0.0000
47,337,20,12,0.2853,0.0197,205.0755,124.1774,1339.1368,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0008,0.0423,69.9770,0.7754,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.5013,92.6833,0.0000,0.0000
48,338,20,12,0.2888,0.0197,205.0220,124.1062,1374.3102,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0010,0.0423,69.9861,0.7922,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.5013,92.6592,0.0000,0.0000
49,338,20,12,0.2922,0.0196,204.9702,124.0371,1408.3048,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0010,0.0423,69.9861,0.7922,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.5013,92.6358,0.0000,0.0000
50,339,20,12,0.2959,0.0196,202.8935,123.9476,1439.0013,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0010,0.0423,69.9829,0.7932,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0438,91.6972,0.4233,0.0000
51,339,20,12,0.2992,0.0196,202.8429,123.8803,1478.4943,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0010,0.0423,69.9829,0.7932,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0438,91.6743,0.0000,0.0000
52,339,20,12,0.3027,0.0196,247.4612,123.8118,1533.5288,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0015,0.0433,69.9769,0.8009,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,34.9434,13.1163,6.1208,117.2174,0.0000,9.3002
53,339,20,12,0.3059,0.0196,247.4370,123.7464,1571.9126,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0015,0.0433,69.9769,0.8009,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.1208,117.1952,0.0000,0.0000
54,339,20,12,0.3093,0.0196,247.4109,123.6777,1612.2455,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0015,0.0433,69.9769,0.8009,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.1208,117.1719,0.0000,0.0000
55,340,20,12,0.3126,0.0196,247.3888,123.6137,1649.7821,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0013,0.0435,69.9796,0.8013,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.1208,117.1502,0.0000,0.0000
56,340,20,12,0.3158,0.0196,247.3712,123.5496,1687.4403,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0013,0.0435,69.9796,0.8013,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.1208,117.1285,0.0000,0.0000
57,340,20,12,0.3191,0.0196,247.3552,123.4848,1725.6025,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0013,0.0435,69.9796,0.8013,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.1208,117.1065,0.0000,0.0000
58,340,20,12,0.3224,0.0196,247.3368,123.4174,1765.2306,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0013,0.0435,69.9796,0.8013,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.1208,117.0837,0.0000,0.0000
59,340,20,12,0.3256,0.0196,247.3211,123.3521,1803.5573,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0013,0.0435,69.9796,0.8013,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.1208,117.0615,0.0000,0.0000
60,340,20,12,0.3291,0.0196,245.1596,123.1104,1835.2709,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0013,0.0435,69.9796,0.8013,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0625,110.7992,5.3130,0.0000
61,341,20,12,0.3323,0.0196,245.1118,123.0467,1878.9662,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0113,4.0009,0.0438,69.9746,0.8054,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0625,110.7776,0.0000,0.0000
62,341,20,12,0.3356,0.0196,245.0633,122.9820,1923.2876,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0113,4.0009,0.0438,69.9746,0.8054,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0625,110.7557,0.0000,0.0000
63,343,20,12,0.3386,0.0195,245.0169,122.9201,1965.7557,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0114,4.0009,0.0438,69.9756,0.8133,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0625,110.7347,0.0000,0.0000
64,345,20,12,0.3418,0.0195,244.9681,122.8551,2010.3777,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0116,4.0016,0.0449,69.9767,0.8114,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0625,110.7127,0.0000,0.0000
65,346,20,12,0.3449,0.0195,244.9227,122.7946,2051.9177,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0117,4.0017,0.0449,69.9767,0.8103,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0625,110.6922,0.0000,0.0000
66,346,20,12,0.3479,0.0195,244.8773,122.7339,2093.5935,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0117,4.0017,0.0449,69.9767,0.8103,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0625,110.6716,0.0000,0.0000
67,347,20,12,0.3511,0.0195,244.8313,122.6726,2135.8093,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0117,4.0019,0.0450,69.9791,0.8103,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0625,110.6509,0.0000,0.0000
68,347,20,12,0.3542,0.0195,244.7835,122.6089,2179.6497,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0117,4.0019,0.0450,69.9791,0.8103,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0625,110.6293,0.0000,0.0000
69,349,20,12,0.3573,0.0195,244.7372,122.5471,2222.0745,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0118,4.0024,0.0456,69.9695,0.8210,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,6.0625,110.6083,0.0000,0.0000
70,351,20,12,0.3606,0.0195,242.4819,122.4707,2270.9146,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0003,0.0119,4.0028,0.0470,69.9816,0.8413,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,5.7445,109.5891,0.2870,0.0000
71,352,20,12,0.3635,0.0195,242.4367,122.4105,2333.5811,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0003,0.0123,4.0027,0.0478,69.9681,0.8626,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,5.7445,109.5686,0.0000,0.0000
72,353,20,12,0.3666,0.0195,242.3908,122.3493,2381.9509,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0123,4.0023,0.0485,69.9622,0.8685,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,5.7445,109.5479,0.0000,0.0000
73,354,20,12,0.3695,0.0195,242.3469,122.2907,2428.2925,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0003,0.0124,4.0026,0.0488,69.9620,0.8673,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,5.7445,109.5281,0.0000,0.0000
74,354,20,12,0.3725,0.0195,242.3008,122.2293,2476.9727,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0003,0.0124,4.0026,0.0488,69.9620,0.8673,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,5.7445,109.5072,0.0000,0.0000
75,354,20,12,0.3754,0.0195,242.2579,122.1720,2522.2917,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0003,0.0124,4.0026,0.0488,69.9620,0.8673,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,5.7445,109.4878,0.0000,0.0000
76,356,20,12,0.3783,0.0195,242.2149,122.1147,2567.7612,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0005,0.0126,4.0024,0.0492,69.9785,0.8932,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,5.7445,109.4684,0.0000,0.0000
77,356,20,12,0.3813,0.0195,242.1714,122.0567,2613.8015,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0005,0.0126,4.0024,0.0492,69.9785,0.8932,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,5.7445,109.4487,0.0000,0.0000
78,359,20,12,0.3842,0.0194,242.1261,121.9964,2661.6160,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0003,0.0129,4.0027,0.0503,69.9834,0.8971,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,5.7445,109.4283,0.0000,0.0000
79,359,20,12,0.3871,0.0194,242.0823,121.9380,2707.9089,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0003,0.0129,4.0027,0.0503,69.9834,0.8971,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,5.7445,109.4085,0.0000,0.0000
80,360,20,12,0.3902,0.0194,239.7043,121.8669,2743.4644,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0130,4.0024,0.0504,69.9898,0.9042,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,5.4789,108.3337,0.2438,0.0000
81,360,21,12,0.3930,0.0194,239.6615,121.8098,2794.8557,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0130,4.0024,0.0504,69.9898,0.9042,0.9986,0.0062,4.0076,0.0338,75.1353,0.6049,0.0000,0.0000,5.4789,108.3144,0.0000,0.0000
82,360,22,12,0.3960,0.0194,239.6181,121.7519,2847.0334,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0130,4.0024,0.0504,69.9898,0.9042,0.9985,0.0061,4.0037,0.0376,74.9946,0.8745,0.0000,0.0000,5.4789,108.2948,0.0000,0.0000
83,361,22,12,0.3987,0.0194,239.5766,121.6966,2897.0366,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0004,0.0130,4.0023,0.0504,69.9919,0.9037,0.9985,0.0061,4.0037,0.0376,74.9946,0.8745,0.0000,0.0000,5.4789,108.2760,0.0000,0.0000
84,362,22,12,0.4015,0.0194,239.5330,121.6385,2949.5525,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0005,0.0130,4.0024,0.0504,69.9891,0.9039,0.9985,0.0061,4.0037,0.0376,74.9946,0.8745,0.0000,0.0000,5.4789,108.2563,0.0000,0.0000
