tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm
39,330,20,12,0.2572,0.0197,120.2479,124.8178,944.2745,11.9978,0,0,2,0,0,0,0,0,0,0,0,0,0,0.9997,0.0093,3.9950,0.0384,69.9930,0.6704,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,51.6993,0.0000,0.0000
40,332,20,12,0.2608,0.0197,118.2992,124.7484,968.2367,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0094,3.9942,0.0397,69.9828,0.6859,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,50.8614,0.0000,0.0000
41,332,20,12,0.2641,0.0197,118.2470,124.6788,1000.7055,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0094,3.9942,0.0397,69.9828,0.6859,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,50.8390,0.0000,0.0000
42,333,20,12,0.2675,0.0197,118.1961,124.6110,1032.4697,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0096,3.9940,0.0400,69.9872,0.6896,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,50.8171,0.0000,0.0000
43,335,20,12,0.2710,0.0197,118.1402,124.5364,1067.4159,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0098,3.9949,0.0417,69.9933,0.7012,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,50.7930,0.0000,0.0000
44,333,20,12,0.2745,0.0197,118.0808,124.4573,1134.4066,11.9978,0,0,2,0,0,0,0,0,0,0,0,0,0,0.9998,0.0098,3.9949,0.0418,69.9933,0.7033,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,50.7675,0.0000,0.0000
45,332,20,12,0.2783,0.0197,118.0214,124.3781,1186.6107,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9998,0.0099,3.9949,0.0419,69.9933,0.7043,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,50.7420,0.0000,0.0000
46,333,20,12,0.2819,0.0197,117.9652,124.3032,1221.7028,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0098,3.9953,0.0426,69.9899,0.7059,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,50.7178,0.0000,0.0000
47,333,20,12,0.2855,0.0197,117.9120,124.2322,1254.9437,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0098,3.9953,0.0426,69.9899,0.7059,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,50.6950,0.0000,0.0000
48,335,20,12,0.2891,0.0197,117.8651,124.1697,1284.3130,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0100,3.9944,0.0440,69.9890,0.7264,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,50.6748,0.0000,0.0000
49,336,20,12,0.2925,0.0197,117.8189,124.1081,1313.2870,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0100,3.9947,0.0441,69.9835,0.7324,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,50.6549,0.0000,0.0000
50,337,20,12,0.2959,0.0196,115.6977,124.0425,1340.4034,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0100,3.9943,0.0445,69.9850,0.7318,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,49.7429,0.0000,0.0000
51,338,20,12,0.2990,0.0196,115.6483,123.9767,1376.9974,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0100,3.9943,0.0445,69.9757,0.7504,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,49.7217,0.0000,0.0000
52,339,20,12,0.3023,0.0196,115.6002,123.9125,1412.8037,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0100,3.9945,0.0445,69.9850,0.7685,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,49.7010,0.0000,0.0000
53,339,20,12,0.3055,0.0196,115.5472,123.8419,1467.1639,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000,0.0100,3.9949,0.0452,69.9781,0.7786,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,49.6782,0.0000,0.0000
54,339,20,12,0.3089,0.0196,115.4911,123.7671,1508.8311,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0100,3.9949,0.0452,69.9781,0.7786,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,49.6541,0.0000,0.0000
55,339,20,12,0.3124,0.0196,115.4349,123.6922,1550.7480,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0100,3.9949,0.0452,69.9781,0.7786,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,49.6299,0.0000,0.0000
56,342,20,12,0.3158,0.0196,115.3818,123.6213,1590.3010,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0102,3.9950,0.0470,69.9946,0.8028,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,49.6071,0.0000,0.0000
57,344,20,12,0.3192,0.0196,115.3315,123.5543,1627.7656,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,3.9961,0.0491,70.0027,0.8141,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,49.5855,0.0000,0.0000
58,344,20,12,0.3226,0.0196,115.2871,123.4951,1660.8557,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,3.9961,0.0491,70.0027,0.8141,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,49.5664,0.0000,0.0000
59,344,20,12,0.3258,0.0196,115.2434,123.4368,1693.5034,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0101,3.9961,0.0491,70.0027,0.8141,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,49.5476,0.0000,0.0000
60,345,20,12,0.3291,0.0196,113.0566,123.3749,1723.5940,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0104,3.9958,0.0494,70.0115,0.8290,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,48.6074,0.0000,0.0000
61,346,20,12,0.3320,0.0196,113.0099,123.3126,1764.0728,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0104,3.9963,0.0503,70.0160,0.8320,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,48.5873,0.0000,0.0000
62,347,20,12,0.3351,0.0196,112.9644,123.2519,1803.6754,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0106,3.9958,0.0510,70.0177,0.8314,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,48.5678,0.0000,0.0000
63,346,20,12,0.3382,0.0196,112.9143,123.1852,1862.2174,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000,0.0107,3.9958,0.0511,70.0177,0.8326,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,48.5462,0.0000,0.0000
64,347,20,12,0.3414,0.0195,112.8612,123.1143,1908.3112,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0107,3.9958,0.0510,70.0085,0.8492,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,48.5234,0.0000,0.0000
65,348,20,12,0.3447,0.0195,112.8080,123.0435,1954.6633,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0107,3.9958,0.0510,70.0131,0.8525,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,48.5005,0.0000,0.0000
66,349,20,12,0.3479,0.0195,112.7578,122.9765,1998.4413,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0107,3.9961,0.0512,70.0200,0.8608,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,48.4790,0.0000,0.0000
67,349,20,12,0.3511,0.0195,112.7102,122.9130,2039.9066,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0107,3.9961,0.0512,70.0200,0.8608,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,48.4585,0.0000,0.0000
68,351,20,12,0.3543,0.0195,112.6683,122.8571,2091.5251,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0001,0.0111,3.9974,0.0533,70.0313,0.8941,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,48.4405,0.0000,0.0000
69,351,20,12,0.3574,0.0195,112.6269,122.8020,2127.6453,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0111,3.9974,0.0533,70.0313,0.8941,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,48.4227,0.0000,0.0000
70,352,20,12,0.3605,0.0195,110.3308,122.7435,2160.4141,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0113,3.9972,0.0535,70.0274,0.8958,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,47.4355,0.0000,0.0000
71,351,20,12,0.3632,0.0195,110.2866,122.6846,2219.5813,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0002,0.0113,3.9972,0.0535,70.0275,0.8971,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,47.4165,0.0000,0.0000
72,352,20,12,0.3661,0.0195,110.2435,122.6271,2262.7393,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0114,3.9974,0.0536,70.0283,0.8960,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,47.3980,0.0000,0.0000
73,352,20,12,0.3690,0.0195,110.1961,122.5640,2310.2395,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0114,3.9974,0.0536,70.0283,0.8960,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,47.3776,0.0000,0.0000
74,352,20,12,0.3721,0.0195,110.1459,122.4970,2360.5369,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0114,3.9974,0.0536,70.0283,0.8960,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,47.3560,0.0000,0.0000
75,352,20,12,0.3752,0.0195,110.0956,122.4299,2411.0737,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0114,3.9974,0.0536,70.0283,0.8960,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,47.3344,0.0000,0.0000
76,353,20,12,0.3783,0.0195,110.0481,122.3666,2458.8430,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0116,3.9979,0.0546,70.0237,0.8988,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,47.3139,0.0000,0.0000
77,353,20,12,0.3813,0.0195,110.0031,122.3066,2504.0767,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0116,3.9979,0.0546,70.0237,0.8988,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,47.2946,0.0000,0.0000
78,353,20,12,0.3843,0.0194,109.9634,122.2537,2544.0273,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0002,0.0116,3.9979,0.0546,70.0237,0.8988,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,47.2775,0.0000,0.0000
79,355,20,12,0.3872,0.0194,109.9243,122.2016,2598.4233,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0001,0.0118,3.9975,0.0561,70.0195,0.9048,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,47.2607,0.0000,0.0000
80,355,20,12,0.3901,0.0194,107.5247,122.1464,2633.6338,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0118,3.9975,0.0561,70.0195,0.9048,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,46.2291,0.0000,0.0000
81,356,20,12,0.3928,0.0194,107.4829,122.0906,2681.2957,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0120,3.9973,0.0562,70.0185,0.9037,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,46.2111,0.0000,0.0000
82,356,20,12,0.3955,0.0194,107.4421,122.0363,2727.8384,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0120,3.9973,0.0562,70.0185,0.9037,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,46.1935,0.0000,0.0000
83,356,20,12,0.3983,0.0194,107.3973,121.9765,2779.0928,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0120,3.9973,0.0562,70.0185,0.9037,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,46.1743,0.0000,0.0000
84,358,20,12,0.4011,0.0194,107.3498,121.9131,2833.3562,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0122,3.9964,0.0574,70.0025,0.9262,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,46.1538,0.0000,0.0000
