tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm
13,314,20,12,0.1555,0.0199,140.3126,126.8673,265.0974,11.9978,0,0,2,0,0,0,0,0,0,0,0,0,0,0.9999,0.0072,4.0015,0.0269,69.9827,0.4856,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,63.4190,0.0000,0.0000
14,315,20,12,0.1597,0.0199,157.7837,126.7814,285.6526,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0074,4.0015,0.0269,69.9901,0.5021,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,10.3918,2.7610,0.0000,71.3846,0.0000,2.3971
15,318,20,12,0.1638,0.0199,157.7238,126.7015,304.7938,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0081,4.0003,0.0295,69.9964,0.5500,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.3575,0.0000,0.0000
16,319,20,12,0.1678,0.0199,157.6639,126.6213,323.9757,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0082,4.0000,0.0299,69.9875,0.5717,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.3303,0.0000,0.0000
17,321,20,12,0.1720,0.0199,157.6032,126.5403,358.4293,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9995,0.0087,3.9993,0.0313,69.9757,0.6238,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.3029,0.0000,0.0000
18,323,20,12,0.1762,0.0199,157.5407,126.4561,378.6429,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0089,3.9996,0.0316,69.9799,0.6369,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.2743,0.0000,0.0000
19,323,20,12,0.1801,0.0199,160.0014,126.3745,413.1662,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9995,0.0090,3.9993,0.0320,69.9707,0.6580,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,1.5292,0.4048,0.0000,72.4225,0.0000,0.3534
20,324,20,12,0.1845,0.0199,158.3100,126.2806,433.1340,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0092,3.9998,0.0330,69.9742,0.6601,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.5478,0.1099,0.0000
21,323,20,12,0.1884,0.0198,158.2503,126.2010,473.5333,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9996,0.0092,3.9998,0.0330,69.9742,0.6611,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.5208,0.0000,0.0000
22,323,20,12,0.1925,0.0198,158.1897,126.1202,499.2395,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0092,3.9998,0.0330,69.9742,0.6611,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.4934,0.0000,0.0000
23,323,20,12,0.1963,0.0198,158.1317,126.0429,523.9108,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0092,3.9998,0.0330,69.9742,0.6611,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.4672,0.0000,0.0000
24,324,20,12,0.2002,0.0198,158.0708,125.9617,549.8258,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0092,3.9997,0.0330,69.9671,0.6721,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.4397,0.0000,0.0000
25,327,20,12,0.2042,0.0198,158.0141,125.8861,573.9495,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0095,3.9998,0.0341,69.9867,0.7031,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.4140,0.0000,0.0000
26,329,20,12,0.2079,0.0198,157.9572,125.8103,598.1375,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0099,4.0001,0.0342,69.9963,0.7145,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.3884,0.0000,0.0000
27,330,20,12,0.2119,0.0198,157.8997,125.7336,622.6602,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0100,3.9998,0.0346,70.0000,0.7166,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.3624,0.0000,0.0000
28,332,20,12,0.2158,0.0198,157.8400,125.6540,648.1339,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0102,4.0001,0.0365,69.9938,0.7193,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,71.3354,0.0000,0.0000
29,334,20,12,0.2196,0.0198,166.2152,125.5767,672.7375,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0103,4.0004,0.0366,69.9944,0.7523,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,5.1229,1.3550,0.0000,75.2558,0.0000,1.1763
30,333,20,12,0.2237,0.0198,164.3876,125.4871,712.1972,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0000,0.0101,4.0001,0.0364,69.9912,0.7511,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.2946,0.1349,0.0000
31,334,20,12,0.2274,0.0198,164.3312,125.4118,742.5759,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0104,3.9996,0.0376,70.0016,0.7736,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.2691,0.0000,0.0000
32,334,20,12,0.2313,0.0198,164.2738,125.3354,773.2889,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0104,3.9996,0.0376,70.0016,0.7736,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.2431,0.0000,0.0000
33,335,20,12,0.2349,0.0198,164.2190,125.2622,802.8054,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0104,4.0002,0.0391,69.9996,0.7733,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.2183,0.0000,0.0000
34,335,20,12,0.2386,0.0198,164.1614,125.1854,833.7789,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0104,4.0002,0.0391,69.9996,0.7733,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.1923,0.0000,0.0000
35,335,20,12,0.2423,0.0197,164.1077,125.1139,862.6315,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0104,4.0002,0.0391,69.9996,0.7733,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.1681,0.0000,0.0000
36,335,20,12,0.2459,0.0197,164.0540,125.0422,891.5612,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0104,4.0002,0.0391,69.9996,0.7733,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.1438,0.0000,0.0000
37,335,20,12,0.2496,0.0197,163.9996,124.9697,935.8797,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9998,0.0105,4.0003,0.0392,70.0043,0.7781,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.1192,0.0000,0.0000
38,336,20,12,0.2533,0.0197,163.9431,124.8944,966.3234,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0108,4.0005,0.0392,70.0055,0.7773,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.0937,0.0000,0.0000
39,337,20,12,0.2569,0.0197,163.8883,124.8213,995.7555,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0111,4.0006,0.0392,70.0072,0.7767,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.0689,0.0000,0.0000
40,338,20,12,0.2608,0.0197,167.1615,124.7379,1024.2805,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0111,4.0009,0.0394,70.0122,0.7811,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,3.1805,0.8396,0.0000,75.5482,0.0892,0.7274
41,339,20,12,0.2643,0.0197,167.1081,124.6668,1059.3600,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0112,4.0004,0.0403,70.0114,0.7800,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.5241,0.0000,0.0000
42,338,20,12,0.2680,0.0197,167.0538,124.5944,1109.8000,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9996,0.0112,4.0004,0.0404,70.0115,0.7812,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.4995,0.0000,0.0000
43,339,20,12,0.2714,0.0197,167.0020,124.5252,1143.9010,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0113,3.9999,0.0412,70.0169,0.7863,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.4761,0.0000,0.0000
44,339,20,12,0.2749,0.0197,166.9475,124.4526,1179.6698,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0113,3.9999,0.0412,70.0169,0.7863,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.4515,0.0000,0.0000
45,340,20,12,0.2784,0.0197,166.8967,124.3849,1213.0042,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0113,3.9998,0.0411,70.0220,0.7908,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.4285,0.0000,0.0000
46,342,20,12,0.2818,0.0197,166.8459,124.3171,1246.4269,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0113,3.9998,0.0428,70.0292,0.7955,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.4056,0.0000,0.0000
47,342,20,12,0.2853,0.0197,166.7945,124.2486,1280.2875,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0113,3.9998,0.0428,70.0292,0.7955,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.3823,0.0000,0.0000
48,343,20,12,0.2888,0.0197,166.7410,124.1773,1315.4343,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0113,4.0001,0.0431,70.0235,0.8013,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.3582,0.0000,0.0000
49,342,20,12,0.2922,0.0196,166.6892,124.1082,1364.4402,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0114,4.0001,0.0431,70.0236,0.8025,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.3348,0.0000,0.0000
50,342,20,12,0.2959,0.0196,164.5623,124.0322,1396.6227,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0114,4.0001,0.0431,70.0236,0.8025,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.3735,0.0000,0.0000
51,342,20,12,0.2992,0.0196,164.5118,123.9649,1436.1516,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0114,4.0001,0.0431,70.0236,0.8025,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.3507,0.0000,0.0000
52,342,20,12,0.3027,0.0196,164.4604,123.8964,1491.0884,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9998,0.0114,3.9996,0.0443,70.0216,0.8034,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.3274,0.0000,0.0000
53,342,20,12,0.3059,0.0196,164.4114,123.8310,1544.5182,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9997,0.0115,3.9992,0.0449,70.0283,0.8127,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.3053,0.0000,0.0000
54,341,20,12,0.3093,0.0196,164.3598,123.7622,1599.8213,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9997,0.0115,3.9992,0.0449,70.0284,0.8139,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,74.2820,0.0000,0.0000
55,342,20,12,0.3126,0.0196,168.7054,123.6983,1637.3937,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0116,3.9991,0.0449,70.0312,0.8144,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,2.6609,0.7021,0.0000,76.3142,0.0000,0.6069
56,342,20,12,0.3158,0.0196,168.6575,123.6342,1675.0656,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0116,3.9991,0.0449,70.0312,0.8144,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.2925,0.0000,0.0000
57,341,20,12,0.3191,0.0196,168.6090,123.5693,1728.2166,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9996,0.0116,3.9991,0.0449,70.0313,0.8156,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.2705,0.0000,0.0000
58,341,20,12,0.3225,0.0196,168.5588,123.5019,1767.8224,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0116,3.9991,0.0449,70.0313,0.8156,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.2477,0.0000,0.0000
59,339,20,12,0.3257,0.0196,168.5101,123.4366,1836.1460,11.9978,0,0,2,0,0,0,0,0,0,0,0,0,0,0.9996,0.0116,3.9991,0.0451,70.0235,0.8050,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,76.2255,0.0000,0.0000
60,339,20,12,0.3291,0.0196,166.3158,123.3627,1871.1846,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0116,3.9991,0.0451,70.0235,0.8050,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.1660,0.0676,0.0000
61,340,20,12,0.3323,0.0196,166.2681,123.2990,1914.9049,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0116,3.9995,0.0456,70.0160,0.8155,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.1444,0.0000,0.0000
62,341,20,12,0.3356,0.0196,166.2195,123.2343,1959.1262,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0115,3.9995,0.0456,70.0238,0.8269,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.1225,0.0000,0.0000
63,342,20,12,0.3386,0.0195,166.1731,123.1724,2001.6527,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0115,3.9996,0.0456,70.0317,0.8384,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.1015,0.0000,0.0000
64,343,20,12,0.3418,0.0195,166.1244,123.1074,2061.2520,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9996,0.0117,3.9995,0.0464,70.0356,0.8451,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.0795,0.0000,0.0000
65,343,20,12,0.3449,0.0195,166.0790,123.0469,2102.8301,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0117,3.9995,0.0464,70.0356,0.8451,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.0590,0.0000,0.0000
66,343,20,12,0.3479,0.0195,166.0335,122.9863,2144.5142,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0117,3.9995,0.0464,70.0356,0.8451,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.0384,0.0000,0.0000
67,344,20,12,0.3511,0.0195,165.9875,122.9250,2186.7258,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0117,3.9996,0.0463,70.0386,0.8458,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,75.0176,0.0000,0.0000
68,345,20,12,0.3542,0.0195,208.9885,122.8612,2230.5342,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0118,3.9992,0.0468,70.0399,0.8449,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,26.0643,7.3156,0.0000,94.9742,0.0000,6.0862
69,347,20,12,0.3573,0.0195,213.9170,122.7994,2272.9380,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995,0.0122,3.9987,0.0474,70.0483,0.8497,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,3.8268,1.0368,0.0000,97.8956,0.0000,0.8844
70,350,20,12,0.3605,0.0195,211.6252,122.6933,2308.3484,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0124,3.9980,0.0482,70.0539,0.8860,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,95.6434,1.2109,0.0000
71,353,20,12,0.3635,0.0195,211.5800,122.6331,2356.0190,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0126,3.9987,0.0488,70.0593,0.9139,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,95.6230,0.0000,0.0000
72,353,20,12,0.3666,0.0195,223.9637,122.5718,2404.2896,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0126,3.9987,0.0488,70.0593,0.9139,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,10.8870,2.9154,0.0000,103.9808,0.0000,2.5084
73,353,20,12,0.3695,0.0195,223.9358,122.5133,2450.6843,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0126,3.9987,0.0488,70.0593,0.9139,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.9610,0.0000,0.0000
74,353,20,12,0.3725,0.0195,223.9037,122.4518,2499.3562,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0126,3.9987,0.0488,70.0593,0.9139,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.9401,0.0000,0.0000
75,353,20,12,0.3754,0.0195,223.8750,122.3946,2544.7158,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0126,3.9987,0.0488,70.0593,0.9139,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.9207,0.0000,0.0000
76,354,20,12,0.3783,0.0195,223.8462,122.3372,2590.1858,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0128,3.9993,0.0498,70.0671,0.9241,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.9013,0.0000,0.0000
77,355,20,12,0.3813,0.0195,223.8158,122.2793,2636.2400,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0128,3.9989,0.0502,70.0697,0.9241,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.8816,0.0000,0.0000
78,358,20,12,0.3842,0.0194,223.7845,122.2190,2684.0317,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0132,3.9979,0.0511,70.0717,0.9228,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.8612,0.0000,0.0000
79,358,20,12,0.3871,0.0194,223.7535,122.1605,2730.2744,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0132,3.9979,0.0511,70.0717,0.9228,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,103.8414,0.0000,0.0000
80,360,20,12,0.3902,0.0194,221.9442,122.0042,2766.9614,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0133,3.9976,0.0513,70.0565,0.9431,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.6206,0.1687,0.0000,100.3071,2.9237,0.1434
81,360,21,12,0.3930,0.0194,221.9014,121.9472,2818.3557,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0133,3.9976,0.0513,70.0565,0.9431,0.9995,0.0021,4.0055,0.0248,75.0032,0.0144,0.0000,0.0000,0.0000,100.2878,0.0000,0.0000
82,360,22,12,0.3959,0.0194,221.8580,121.8892,2870.4519,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0133,3.9976,0.0513,70.0565,0.9431,0.9981,0.0068,4.0045,0.0247,75.0219,0.0865,0.0000,0.0000,0.0000,100.2681,0.0000,0.0000
83,361,22,12,0.3986,0.0194,221.8165,121.8339,2920.4905,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0134,3.9974,0.0513,70.0549,0.9422,0.9981,0.0068,4.0045,0.0247,75.0219,0.0865,0.0000,0.0000,0.0000,100.2494,0.0000,0.0000
84,362,22,12,0.4014,0.0194,221.7729,121.7757,2973.0083,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0135,3.9978,0.0519,70.0473,0.9520,0.9981,0.0068,4.0045,0.0247,75.0219,0.0865,0.0000,0.0000,0.0000,100.2297,0.0000,0.0000
