tick,grazers,hunters,trees,grass_mean,shrub_mean,moisture_mean,fertility_mean,detritus_total,temperature,hunter_immigrants,grazer_starved,grazer_eaten,grazer_old_age,grazer_crowded,grazer_burnt,hunter_starved,hunter_eaten,hunter_old_age,hunter_crowded,hunter_burnt,patches_burning,total_burnt,grazer_energy_cost_mult_mean,grazer_energy_cost_mult_sd,grazer_flee_distance_mean,grazer_flee_distance_sd,grazer_repro_threshold_mean,grazer_repro_threshold_sd,hunter_energy_cost_mult_mean,hunter_energy_cost_mult_sd,hunter_flee_distance_mean,hunter_flee_distance_sd,hunter_repro_threshold_mean,hunter_repro_threshold_sd,rain_mm,runoff_mm,ponded_mm,soil_water_mm,drainage_mm,outflow_mm
16,307,20,12,0.1684,0.0199,191.5251,126.6174,330.3310,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0066,4.0034,0.0234,70.0290,0.3538,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0031,93.5181,0.0000,0.0000
17,309,20,12,0.1724,0.0199,191.4607,126.5315,352.6017,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0001,0.0071,4.0043,0.0257,70.0213,0.3965,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0031,93.4867,0.0000,0.0000
18,311,20,12,0.1764,0.0199,191.3972,126.4469,374.4821,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0075,4.0049,0.0272,70.0268,0.4189,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0031,93.4557,0.0000,0.0000
19,311,20,12,0.1804,0.0199,191.3360,126.3652,395.5932,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0075,4.0049,0.0272,70.0268,0.4189,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0031,93.4258,0.0000,0.0000
20,311,20,12,0.1846,0.0199,189.6479,126.2811,415.5553,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0075,4.0049,0.0272,70.0268,0.4189,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0012,92.6015,0.0018,0.0000
21,311,20,12,0.1887,0.0198,190.4510,126.2048,441.8376,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0075,4.0049,0.0272,70.0268,0.4189,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.5137,0.1042,0.0012,93.0025,0.0000,0.0848
22,314,20,12,0.1927,0.0198,190.3953,126.1300,467.7539,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0079,4.0049,0.0284,70.0340,0.5068,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0012,92.9751,0.0000,0.0000
23,316,20,12,0.1966,0.0198,190.3355,126.0500,495.3823,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0082,4.0052,0.0298,70.0295,0.5332,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0012,92.9458,0.0000,0.0000
24,317,20,12,0.2007,0.0198,190.2775,125.9726,522.1371,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0084,4.0046,0.0319,70.0207,0.5547,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0012,92.9174,0.0000,0.0000
25,318,20,12,0.2047,0.0198,192.1389,125.8913,550.2259,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0085,4.0042,0.0324,70.0225,0.5548,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,1.1710,0.2376,0.0012,93.8654,0.0000,0.1933
26,319,20,12,0.2086,0.0198,192.0786,125.8102,578.1708,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0088,4.0040,0.0327,70.0152,0.5690,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0012,93.8357,0.0000,0.0000
27,319,20,12,0.2124,0.0198,192.0178,125.7290,621.2517,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9998,0.0089,4.0037,0.0330,70.0085,0.5817,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0012,93.8059,0.0000,0.0000
28,321,20,12,0.2162,0.0198,191.9581,125.6489,648.8442,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0093,4.0034,0.0334,70.0007,0.6141,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0012,93.7766,0.0000,0.0000
29,321,20,12,0.2200,0.0198,191.9004,125.5717,675.4561,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0093,4.0034,0.0334,70.0007,0.6141,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0012,93.7483,0.0000,0.0000
30,321,20,12,0.2239,0.0198,190.0760,125.4908,699.8530,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0093,4.0034,0.0334,70.0007,0.6141,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,92.8106,0.0478,0.0000
31,320,20,12,0.2278,0.0198,190.0220,125.4187,746.2999,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9997,0.0093,4.0034,0.0335,70.0007,0.6150,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,92.7842,0.0000,0.0000
32,320,20,12,0.2315,0.0198,189.9689,125.3479,777.2912,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0093,4.0034,0.0335,70.0007,0.6150,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,92.7582,0.0000,0.0000
33,321,20,12,0.2352,0.0198,189.9121,125.2723,810.3237,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0093,4.0039,0.0348,70.0098,0.6351,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,92.7305,0.0000,0.0000
34,321,20,12,0.2391,0.0197,189.8572,125.1991,842.2937,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0093,4.0039,0.0348,70.0098,0.6351,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,92.7037,0.0000,0.0000
35,322,20,12,0.2428,0.0197,189.7995,125.1221,875.8765,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0097,4.0035,0.0358,70.0002,0.6567,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,92.6756,0.0000,0.0000
36,325,20,12,0.2466,0.0197,189.7421,125.0455,909.3033,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0099,4.0041,0.0369,69.9977,0.6732,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,92.6475,0.0000,0.0000
37,325,20,12,0.2502,0.0197,189.6844,124.9687,942.8787,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0099,4.0041,0.0369,69.9977,0.6732,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,92.6193,0.0000,0.0000
38,326,20,12,0.2537,0.0197,189.6277,124.8930,975.8832,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0101,4.0043,0.0371,70.0012,0.6753,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,92.5916,0.0000,0.0000
39,326,20,12,0.2573,0.0197,189.5728,124.8199,1007.6968,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0101,4.0043,0.0371,70.0012,0.6753,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0000,92.5649,0.0000,0.0000
40,326,20,12,0.2611,0.0197,224.7876,124.6096,1050.0510,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9997,0.0102,4.0042,0.0372,70.0063,0.6815,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,27.4479,6.3512,0.0164,109.7596,4.5029,4.7793
41,326,20,12,0.2647,0.0197,224.7364,124.5415,1086.3835,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0102,4.0042,0.0372,70.0063,0.6815,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0164,109.7346,0.0000,0.0000
42,328,20,12,0.2682,0.0197,224.6862,124.4745,1122.1727,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0106,4.0039,0.0389,70.0150,0.6974,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0164,109.7101,0.0000,0.0000
43,328,20,12,0.2718,0.0197,224.6326,124.4029,1160.3149,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0106,4.0039,0.0389,70.0150,0.6974,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0164,109.6839,0.0000,0.0000
44,330,20,12,0.2754,0.0197,224.5806,124.3337,1197.2332,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0106,4.0039,0.0388,70.0096,0.6995,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0164,109.6585,0.0000,0.0000
45,330,20,12,0.2790,0.0197,224.5261,124.2610,1236.0205,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0106,4.0039,0.0388,70.0096,0.6995,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0164,109.6319,0.0000,0.0000
46,331,20,12,0.2825,0.0197,224.4717,124.1885,1274.6284,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0107,4.0042,0.0391,70.0125,0.7005,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0164,109.6053,0.0000,0.0000
47,330,20,12,0.2859,0.0196,234.6261,124.1158,1328.3732,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9998,0.0107,4.0042,0.0391,70.0125,0.7015,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,12.9677,2.7348,0.0164,120.3473,0.0000,2.1991
48,332,20,12,0.2893,0.0196,234.5989,124.0442,1366.5045,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0108,4.0036,0.0401,70.0113,0.7112,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0164,120.3211,0.0000,0.0000
49,333,20,12,0.2926,0.0196,234.5733,123.9751,1403.2516,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0109,4.0041,0.0412,70.0049,0.7198,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0164,120.2958,0.0000,0.0000
50,334,20,12,0.2962,0.0196,232.4931,123.7333,1433.4321,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000,0.0109,4.0046,0.0423,70.0095,0.7238,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0096,113.5220,5.7450,0.0000
51,335,20,12,0.2996,0.0196,232.4447,123.6688,1474.3771,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0111,4.0052,0.0435,70.0196,0.7456,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0096,113.4984,0.0000,0.0000
52,336,20,12,0.3030,0.0196,232.3972,123.6055,1514.6945,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0112,4.0051,0.0435,70.0287,0.7630,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0096,113.4752,0.0000,0.0000
53,335,20,12,0.3063,0.0196,232.3464,123.5377,1572.6455,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9998,0.0112,4.0051,0.0436,70.0288,0.7642,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0096,113.4504,0.0000,0.0000
54,336,20,12,0.3098,0.0196,232.2973,123.4723,1614.2499,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0112,4.0054,0.0439,70.0205,0.7781,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0096,113.4264,0.0000,0.0000
55,335,20,12,0.3131,0.0196,232.2457,123.4035,1672.9498,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0112,4.0055,0.0439,70.0205,0.7792,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0096,113.4012,0.0000,0.0000
56,336,20,12,0.3165,0.0196,232.1943,123.3349,1716.4515,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0113,4.0050,0.0447,70.0199,0.7782,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0096,113.3761,0.0000,0.0000
57,339,20,12,0.3197,0.0196,232.1427,123.2662,1760.0927,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0114,4.0051,0.0453,70.0155,0.7825,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0096,113.3509,0.0000,0.0000
58,338,20,12,0.3229,0.0196,232.0920,123.1985,1818.0614,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9997,0.0114,4.0051,0.0454,70.0156,0.7837,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0096,113.3262,0.0000,0.0000
59,338,20,12,0.3261,0.0196,232.0429,123.1331,1859.4907,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0114,4.0051,0.0454,70.0156,0.7837,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.0096,113.3022,0.0000,0.0000
60,339,20,12,0.3294,0.0196,244.9128,122.5874,1891.4447,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0117,4.0046,0.0462,70.0168,0.7829,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,35.4555,18.8511,0.2036,119.5863,16.1800,11.7237
61,339,20,12,0.3327,0.0195,247.2660,122.5264,1951.7538,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9996,0.0118,4.0048,0.0464,70.0162,0.7830,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,3.2601,0.6628,0.2036,122.2860,0.0000,0.5381
62,341,20,12,0.3358,0.0195,247.2550,122.4665,1996.3368,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0118,4.0054,0.0472,70.0184,0.7862,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.2036,122.2641,0.0000,0.0000
63,342,20,12,0.3390,0.0195,247.2443,122.4025,2043.8456,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0120,4.0057,0.0475,70.0161,0.7862,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.2036,122.2406,0.0000,0.0000
64,342,20,12,0.3422,0.0195,247.2318,122.3406,2089.8750,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0120,4.0057,0.0475,70.0161,0.7862,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.2036,122.2179,0.0000,0.0000
65,346,20,12,0.3454,0.0195,247.2199,122.2755,2138.2202,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0124,4.0052,0.0490,70.0027,0.8143,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.2036,122.1941,0.0000,0.0000
66,348,20,12,0.3485,0.0195,249.1949,122.2107,2186.3406,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0127,4.0049,0.0492,69.9935,0.8300,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,8.9405,1.8841,0.2036,129.5851,0.0000,1.5258
67,348,20,12,0.3516,0.0195,249.1838,122.1456,2234.6135,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0127,4.0049,0.0492,69.9935,0.8300,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.2036,129.5613,0.0000,0.0000
68,349,20,12,0.3546,0.0195,249.1724,122.0816,2282.1533,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0127,4.0052,0.0494,70.0034,0.8492,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.2036,129.5378,0.0000,0.0000
69,352,20,12,0.3576,0.0195,249.1634,122.0197,2342.9985,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9996,0.0133,4.0054,0.0507,70.0152,0.8640,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.2036,129.5152,0.0000,0.0000
70,353,20,12,0.3608,0.0195,246.9001,121.7265,2376.5989,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0134,4.0059,0.0512,70.0072,0.8757,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1638,120.5567,7.8733,0.0000
71,353,20,12,0.3638,0.0195,246.8569,121.6688,2426.0215,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0134,4.0059,0.0512,70.0072,0.8757,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1638,120.5356,0.0000,0.0000
72,354,20,12,0.3668,0.0195,246.8144,121.6122,2474.6306,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0135,4.0055,0.0515,69.9977,0.8926,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1638,120.5148,0.0000,0.0000
73,354,20,12,0.3698,0.0195,246.7689,121.5516,2526.4451,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0135,4.0055,0.0515,69.9977,0.8926,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1638,120.4926,0.0000,0.0000
74,356,20,12,0.3729,0.0195,246.7250,121.4930,2576.6394,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0138,4.0053,0.0526,70.0011,0.8922,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1638,120.4712,0.0000,0.0000
75,356,20,12,0.3759,0.0194,246.6788,121.4314,2629.3828,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0138,4.0053,0.0526,70.0011,0.8922,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1638,120.4487,0.0000,0.0000
76,356,20,12,0.3788,0.0194,246.6329,121.3701,2681.8726,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0138,4.0053,0.0526,70.0011,0.8922,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1638,120.4262,0.0000,0.0000
77,356,20,12,0.3817,0.0194,246.5867,121.3086,2734.5178,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9997,0.0138,4.0053,0.0526,70.0011,0.8922,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1638,120.4037,0.0000,0.0000
78,357,20,12,0.3845,0.0194,246.5413,121.2480,2786.3823,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0139,4.0058,0.0532,70.0047,0.8934,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1638,120.3815,0.0000,0.0000
79,357,20,12,0.3874,0.0194,246.4974,121.1895,2836.3687,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9996,0.0139,4.0058,0.0532,70.0047,0.8934,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1638,120.3601,0.0000,0.0000
80,360,20,12,0.3904,0.0194,244.0970,121.1295,2871.5703,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0143,4.0064,0.0537,69.9905,0.9058,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1283,119.1880,0.0325,0.0000
81,361,20,12,0.3933,0.0194,244.0561,121.0750,2924.8965,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0143,4.0060,0.0544,69.9945,0.9076,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1283,119.1680,0.0000,0.0000
82,361,20,12,0.3961,0.0194,250.9725,121.0214,2977.3198,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9998,0.0143,4.0060,0.0544,69.9945,0.9076,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,15.9738,3.4209,0.1283,132.3967,0.0000,2.7255
83,361,20,12,0.3989,0.0194,250.9645,120.9641,3048.2185,11.9978,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9999,0.0144,4.0062,0.0545,69.9921,0.9087,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1283,132.3757,0.0000,0.0000
84,361,20,12,0.4019,0.0194,250.9546,120.9087,3102.3394,11.9978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999,0.0144,4.0062,0.0545,69.9921,0.9087,1.0000,0.0000,4.0000,0.0000,75.0000,0.0000,0.0000,0.0000,0.1283,132.3554,0.0000,0.0000
